[15.999s][info][gc,phases   ] GC(22)   Merge Heap Roots: 0.10ms
[15.999s][info][gc,phases   ] GC(22)   Evacuate Collection Set: 4.36ms
[15.999s][info][gc,phases   ] GC(22)   Post Evacuate Collection Set: 0.65ms
[15.999s][info][gc,phases   ] GC(22)   Other: 0.14ms
[15.999s][info][gc,heap     ] GC(22) Eden regions: 7->0(12)
[15.999s][info][gc,heap     ] GC(22) Survivor regions: 2->1(2)
[15.999s][info][gc,heap     ] GC(22) Old regions: 14->15
[15.999s][info][gc,heap     ] GC(22) Humongous regions: 1->1
[15.999s][info][gc,metaspace] GC(22) Metaspace: 178508K(181696K)->178508K(181696K) NonClass: 156108K(158080K)->156108K(158080K) Class: 22399K(23616K)->22399K(23616K)
[15.999s][info][gc          ] GC(22) Pause Young (Concurrent Start) (Metadata GC Threshold) 359M->263M(560M) 5.986ms
[15.999s][info][gc,cpu      ] GC(22) User=0.03s Sys=0.00s Real=0.01s
[15.999s][info][gc          ] GC(23) Concurrent Mark Cycle
[15.999s][info][gc,marking  ] GC(23) Concurrent Scan Root Regions
[16.008s][info][gc,marking  ] GC(23) Concurrent Scan Root Regions 9.254ms
[16.009s][info][gc,marking  ] GC(23) Concurrent Mark
[16.009s][info][gc,marking  ] GC(23) Concurrent Mark From Roots
[16.009s][info][gc,task     ] GC(23) Using 2 workers of 2 for marking
[16.123s][info][gc,marking  ] GC(23) Concurrent Mark From Roots 114.820ms
[16.124s][info][gc,marking  ] GC(23) Concurrent Preclean
[16.124s][info][gc,marking  ] GC(23) Concurrent Preclean 0.683ms
[16.126s][info][gc,start    ] GC(23) Pause Remark
[16.140s][info][gc          ] GC(23) Pause Remark 282M->266M(560M) 14.386ms
[16.140s][info][gc,cpu      ] GC(23) User=0.08s Sys=0.01s Real=0.02s
[16.141s][info][gc,marking  ] GC(23) Concurrent Mark 132.068ms
[16.141s][info][gc,marking  ] GC(23) Concurrent Rebuild Remembered Sets and Scrub Regions
[16.172s][info][gc,marking  ] GC(23) Concurrent Rebuild Remembered Sets and Scrub Regions 30.973ms
[16.175s][info][gc,start    ] GC(23) Pause Cleanup
[16.176s][info][gc          ] GC(23) Pause Cleanup 275M->275M(560M) 0.200ms
[16.176s][info][gc,cpu      ] GC(23) User=0.00s Sys=0.00s Real=0.00s
[16.176s][info][gc,marking  ] GC(23) Concurrent Clear Claimed Marks
[16.178s][info][gc,marking  ] GC(23) Concurrent Clear Claimed Marks 2.524ms
[16.178s][info][gc,marking  ] GC(23) Concurrent Cleanup for Next Mark
[16.180s][info][gc,marking  ] GC(23) Concurrent Cleanup for Next Mark 1.155ms
[16.180s][info][gc          ] GC(23) Concurrent Mark Cycle 180.711ms
[16.925s][info][gc,start    ] GC(24) Pause Young (Prepare Mixed) (G1 Evacuation Pause)
[16.926s][info][gc,task     ] GC(24) Using 8 workers of 8 for evacuation
[16.937s][info][gc,phases   ] GC(24)   Pre Evacuate Collection Set: 0.18ms
[16.937s][info][gc,phases   ] GC(24)   Merge Heap Roots: 0.49ms
[16.938s][info][gc,phases   ] GC(24)   Evacuate Collection Set: 9.64ms
[16.938s][info][gc,phases   ] GC(24)   Post Evacuate Collection Set: 1.32ms
[16.938s][info][gc,phases   ] GC(24)   Other: 0.13ms
[16.938s][info][gc,heap     ] GC(24) Eden regions: 12->0(11)
[16.938s][info][gc,heap     ] GC(24) Survivor regions: 1->2(2)
[16.938s][info][gc,heap     ] GC(24) Old regions: 15->16
[16.938s][info][gc,heap     ] GC(24) Humongous regions: 0->0
[16.938s][info][gc,metaspace] GC(24) Metaspace: 202821K(206400K)->202821K(206400K) NonClass: 177139K(179328K)->177139K(179328K) Class: 25681K(27072K)->25681K(27072K)
[16.938s][info][gc          ] GC(24) Pause Young (Prepare Mixed) (G1 Evacuation Pause) 439M->276M(560M) 12.900ms
[16.938s][info][gc,cpu      ] GC(24) User=0.07s Sys=0.01s Real=0.01s
[17.379s][info][gc,start    ] GC(25) Pause Young (Mixed) (G1 Evacuation Pause)
[17.379s][info][gc,task     ] GC(25) Using 8 workers of 8 for evacuation
[17.391s][info][gc,phases   ] GC(25)   Pre Evacuate Collection Set: 0.16ms
[17.392s][info][gc,phases   ] GC(25)   Merge Heap Roots: 0.16ms
[17.392s][info][gc,phases   ] GC(25)   Evacuate Collection Set: 10.71ms
[17.392s][info][gc,phases   ] GC(25)   Post Evacuate Collection Set: 1.23ms
[17.392s][info][gc,phases   ] GC(25)   Other: 0.10ms
[17.392s][info][gc,heap     ] GC(25) Eden regions: 11->0(21)
[17.392s][info][gc,heap     ] GC(25) Survivor regions: 2->1(2)
[17.392s][info][gc,heap     ] GC(25) Old regions: 16->17
[17.392s][info][gc,heap     ] GC(25) Humongous regions: 0->0
[17.392s][info][gc,metaspace] GC(25) Metaspace: 204579K(208192K)->204579K(208192K) NonClass: 178671K(180864K)->178671K(180864K) Class: 25907K(27328K)->25907K(27328K)
[17.392s][info][gc          ] GC(25) Pause Young (Mixed) (G1 Evacuation Pause) 452M->275M(768M) 13.106ms
[17.392s][info][gc,cpu      ] GC(25) User=0.05s Sys=0.01s Real=0.01s
[18.481s][info][gc,start    ] GC(26) Pause Young (Normal) (G1 Evacuation Pause)
[18.481s][info][gc,task     ] GC(26) Using 8 workers of 8 for evacuation
[18.498s][info][gc,phases   ] GC(26)   Pre Evacuate Collection Set: 0.79ms
[18.498s][info][gc,phases   ] GC(26)   Merge Heap Roots: 2.90ms
[18.498s][info][gc,phases   ] GC(26)   Evacuate Collection Set: 12.38ms
[18.498s][info][gc,phases   ] GC(26)   Post Evacuate Collection Set: 0.94ms
[18.499s][info][gc,phases   ] GC(26)   Other: 0.17ms
[18.499s][info][gc,heap     ] GC(26) Eden regions: 21->0(21)
[18.499s][info][gc,heap     ] GC(26) Survivor regions: 1->2(3)
[18.499s][info][gc,heap     ] GC(26) Old regions: 17->17
[18.499s][info][gc,heap     ] GC(26) Humongous regions: 2->0
[18.499s][info][gc,metaspace] GC(26) Metaspace: 212072K(215808K)->212072K(215808K) NonClass: 185173K(187456K)->185173K(187456K) Class: 26898K(28352K)->26898K(28352K)
[18.499s][info][gc          ] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 643M->289M(768M) 18.015ms
[18.499s][info][gc,cpu      ] GC(26) User=0.05s Sys=0.00s Real=0.02s
[19.641s][info][gc,start    ] GC(27) Pause Young (Normal) (G1 Evacuation Pause)
[19.641s][info][gc,task     ] GC(27) Using 8 workers of 8 for evacuation
[19.653s][info][gc,phases   ] GC(27)   Pre Evacuate Collection Set: 0.12ms
[19.653s][info][gc,phases   ] GC(27)   Merge Heap Roots: 0.17ms
[19.653s][info][gc,phases   ] GC(27)   Evacuate Collection Set: 9.21ms
[19.653s][info][gc,phases   ] GC(27)   Post Evacuate Collection Set: 1.37ms
[19.653s][info][gc,phases   ] GC(27)   Other: 0.20ms
[19.653s][info][gc,heap     ] GC(27) Eden regions: 21->0(22)
[19.653s][info][gc,heap     ] GC(27) Survivor regions: 2->2(3)
[19.653s][info][gc,heap     ] GC(27) Old regions: 17->17
[19.653s][info][gc,heap     ] GC(27) Humongous regions: 4->0
[19.653s][info][gc,metaspace] GC(27) Metaspace: 229029K(233024K)->229029K(233024K) NonClass: 199856K(202240K)->199856K(202240K) Class: 29173K(30784K)->29173K(30784K)
[19.653s][info][gc          ] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 689M->300M(768M) 12.282ms
[19.653s][info][gc,cpu      ] GC(27) User=0.06s Sys=0.00s Real=0.01s
[20.111s][info][gc,start    ] GC(28) Pause Young (Normal) (G1 Evacuation Pause)
[20.111s][info][gc,task     ] GC(28) Using 8 workers of 8 for evacuation
[20.119s][info][gc,phases   ] GC(28)   Pre Evacuate Collection Set: 0.14ms
[20.119s][info][gc,phases   ] GC(28)   Merge Heap Roots: 0.10ms
[20.119s][info][gc,phases   ] GC(28)   Evacuate Collection Set: 7.04ms
[20.119s][info][gc,phases   ] GC(28)   Post Evacuate Collection Set: 0.98ms
[20.119s][info][gc,phases   ] GC(28)   Other: 0.10ms
[20.119s][info][gc,heap     ] GC(28) Eden regions: 22->0(23)
[20.119s][info][gc,heap     ] GC(28) Survivor regions: 2->2(3)
[20.119s][info][gc,heap     ] GC(28) Old regions: 17->18
[20.120s][info][gc,heap     ] GC(28) Humongous regions: 0->0
[20.120s][info][gc,metaspace] GC(28) Metaspace: 230528K(234560K)->230528K(234560K) NonClass: 201236K(203648K)->201236K(203648K) Class: 29291K(30912K)->29291K(30912K)
[20.120s][info][gc          ] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 652M->309M(768M) 9.015ms
[20.120s][info][gc,cpu      ] GC(28) User=0.05s Sys=0.01s Real=0.01s
[20.349s][info][gc,start    ] GC(29) Pause Young (Normal) (G1 Evacuation Pause)
[20.349s][info][gc,task     ] GC(29) Using 8 workers of 8 for evacuation
[20.354s][info][gc,phases   ] GC(29)   Pre Evacuate Collection Set: 0.16ms
[20.354s][info][gc,phases   ] GC(29)   Merge Heap Roots: 0.10ms
[20.354s][info][gc,phases   ] GC(29)   Evacuate Collection Set: 3.85ms
[20.354s][info][gc,phases   ] GC(29)   Post Evacuate Collection Set: 0.59ms
[20.354s][info][gc,phases   ] GC(29)   Other: 0.10ms
[20.354s][info][gc,heap     ] GC(29) Eden regions: 23->0(24)
[20.354s][info][gc,heap     ] GC(29) Survivor regions: 2->2(4)
[20.354s][info][gc,heap     ] GC(29) Old regions: 18->18
[20.354s][info][gc,heap     ] GC(29) Humongous regions: 0->0
[20.354s][info][gc,metaspace] GC(29) Metaspace: 230761K(234816K)->230761K(234816K) NonClass: 201447K(203840K)->201447K(203840K) Class: 29314K(30976K)->29314K(30976K)
[20.355s][info][gc          ] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 677M->312M(768M) 5.403ms
[20.355s][info][gc,cpu      ] GC(29) User=0.02s Sys=0.00s Real=0.00s
[20.542s][info][gc,start    ] GC(30) Pause Young (Normal) (GCLocker Initiated GC)
[20.543s][info][gc,task     ] GC(30) Using 8 workers of 8 for evacuation
[20.549s][info][gc,phases   ] GC(30)   Pre Evacuate Collection Set: 0.11ms
[20.550s][info][gc,phases   ] GC(30)   Merge Heap Roots: 0.07ms
[20.550s][info][gc,phases   ] GC(30)   Evacuate Collection Set: 5.52ms
[20.550s][info][gc,phases   ] GC(30)   Post Evacuate Collection Set: 0.99ms
[20.550s][info][gc,phases   ] GC(30)   Other: 0.16ms
[20.550s][info][gc,heap     ] GC(30) Eden regions: 25->0(31)
[20.550s][info][gc,heap     ] GC(30) Survivor regions: 2->3(4)
[20.550s][info][gc,heap     ] GC(30) Old regions: 18->18
[20.550s][info][gc,heap     ] GC(30) Humongous regions: 0->0
[20.550s][info][gc,metaspace] GC(30) Metaspace: 230942K(234944K)->230942K(234944K) NonClass: 201626K(203968K)->201626K(203968K) Class: 29315K(30976K)->29315K(30976K)
[20.550s][info][gc          ] GC(30) Pause Young (Normal) (GCLocker Initiated GC) 697M->321M(928M) 7.571ms
[20.550s][info][gc,cpu      ] GC(30) User=0.04s Sys=0.00s Real=0.01s
[21.077s][info][gc,start    ] GC(31) Pause Young (Normal) (G1 Evacuation Pause)
[21.077s][info][gc,task     ] GC(31) Using 8 workers of 8 for evacuation
[21.085s][info][gc,phases   ] GC(31)   Pre Evacuate Collection Set: 0.12ms
[21.085s][info][gc,phases   ] GC(31)   Merge Heap Roots: 0.09ms
[21.086s][info][gc,phases   ] GC(31)   Evacuate Collection Set: 6.94ms
[21.086s][info][gc,phases   ] GC(31)   Post Evacuate Collection Set: 1.02ms
[21.086s][info][gc,phases   ] GC(31)   Other: 0.07ms
[21.086s][info][gc,heap     ] GC(31) Eden regions: 31->0(31)
[21.086s][info][gc,heap     ] GC(31) Survivor regions: 3->3(5)
[21.086s][info][gc,heap     ] GC(31) Old regions: 18->18
[21.086s][info][gc,heap     ] GC(31) Humongous regions: 0->0
[21.086s][info][gc,metaspace] GC(31) Metaspace: 234306K(238400K)->234306K(238400K) NonClass: 204610K(207040K)->204610K(207040K) Class: 29695K(31360K)->29695K(31360K)
[21.086s][info][gc          ] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 817M->327M(928M) 8.937ms
[21.086s][info][gc,cpu      ] GC(31) User=0.05s Sys=0.00s Real=0.01s
[21.547s][info][gc,start    ] GC(32) Pause Young (Normal) (G1 Evacuation Pause)
[21.547s][info][gc,task     ] GC(32) Using 8 workers of 8 for evacuation
[21.565s][info][gc,phases   ] GC(32)   Pre Evacuate Collection Set: 0.11ms
[21.565s][info][gc,phases   ] GC(32)   Merge Heap Roots: 0.08ms
[21.565s][info][gc,phases   ] GC(32)   Evacuate Collection Set: 15.49ms
[21.566s][info][gc,phases   ] GC(32)   Post Evacuate Collection Set: 2.05ms
[21.566s][info][gc,phases   ] GC(32)   Other: 0.08ms
[21.566s][info][gc,heap     ] GC(32) Eden regions: 31->0(29)
[21.566s][info][gc,heap     ] GC(32) Survivor regions: 3->5(5)
[21.566s][info][gc,heap     ] GC(32) Old regions: 18->18
[21.566s][info][gc,heap     ] GC(32) Humongous regions: 0->0
[21.566s][info][gc,metaspace] GC(32) Metaspace: 241928K(246080K)->241928K(246080K) NonClass: 211302K(213760K)->211302K(213760K) Class: 30625K(32320K)->30625K(32320K)
[21.566s][info][gc          ] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 823M->352M(928M) 18.474ms
[21.566s][info][gc,cpu      ] GC(32) User=0.09s Sys=0.01s Real=0.02s
[22.087s][info][gc,start    ] GC(33) Pause Young (Normal) (G1 Evacuation Pause)
[22.087s][info][gc,task     ] GC(33) Using 8 workers of 8 for evacuation
[22.098s][info][gc,phases   ] GC(33)   Pre Evacuate Collection Set: 0.16ms
[22.098s][info][gc,phases   ] GC(33)   Merge Heap Roots: 0.11ms
[22.098s][info][gc,phases   ] GC(33)   Evacuate Collection Set: 9.19ms
[22.098s][info][gc,phases   ] GC(33)   Post Evacuate Collection Set: 1.15ms
[22.099s][info][gc,phases   ] GC(33)   Other: 0.10ms
[22.099s][info][gc,heap     ] GC(33) Eden regions: 29->0(32)
[22.099s][info][gc,heap     ] GC(33) Survivor regions: 5->2(5)
[22.099s][info][gc,heap     ] GC(33) Old regions: 18->20
[22.099s][info][gc,heap     ] GC(33) Humongous regions: 0->0
[22.099s][info][gc,metaspace] GC(33) Metaspace: 244900K(249088K)->244900K(249088K) NonClass: 214053K(216576K)->214053K(216576K) Class: 30846K(32512K)->30846K(32512K)
[22.099s][info][gc          ] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 816M->339M(928M) 11.541ms
[22.099s][info][gc,cpu      ] GC(33) User=0.07s Sys=0.00s Real=0.02s
[22.656s][info][gc,start    ] GC(34) Pause Young (Normal) (G1 Evacuation Pause)
[22.656s][info][gc,task     ] GC(34) Using 8 workers of 8 for evacuation
[22.663s][info][gc,phases   ] GC(34)   Pre Evacuate Collection Set: 0.13ms
[22.663s][info][gc,phases   ] GC(34)   Merge Heap Roots: 0.11ms
[22.663s][info][gc,phases   ] GC(34)   Evacuate Collection Set: 5.86ms
[22.663s][info][gc,phases   ] GC(34)   Post Evacuate Collection Set: 0.87ms
[22.663s][info][gc,phases   ] GC(34)   Other: 0.10ms
[22.663s][info][gc,heap     ] GC(34) Eden regions: 32->0(40)
[22.663s][info][gc,heap     ] GC(34) Survivor regions: 2->2(5)
[22.663s][info][gc,heap     ] GC(34) Old regions: 20->20
[22.663s][info][gc,heap     ] GC(34) Humongous regions: 0->0
[22.664s][info][gc,metaspace] GC(34) Metaspace: 246363K(250560K)->246363K(250560K) NonClass: 215376K(217856K)->215376K(217856K) Class: 30987K(32704K)->30987K(32704K)
[22.664s][info][gc          ] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 851M->332M(1136M) 7.659ms
[22.664s][info][gc,cpu      ] GC(34) User=0.03s Sys=0.00s Real=0.01s
[23.354s][info][gc,start    ] GC(35) Pause Young (Normal) (GCLocker Initiated GC)
[23.354s][info][gc,task     ] GC(35) Using 8 workers of 8 for evacuation
[23.362s][info][gc,phases   ] GC(35)   Pre Evacuate Collection Set: 0.14ms
[23.362s][info][gc,phases   ] GC(35)   Merge Heap Roots: 0.12ms
[23.362s][info][gc,phases   ] GC(35)   Evacuate Collection Set: 6.89ms
[23.362s][info][gc,phases   ] GC(35)   Post Evacuate Collection Set: 0.82ms
[23.362s][info][gc,phases   ] GC(35)   Other: 0.08ms
[23.362s][info][gc,heap     ] GC(35) Eden regions: 40->0(40)
[23.362s][info][gc,heap     ] GC(35) Survivor regions: 2->2(6)
[23.362s][info][gc,heap     ] GC(35) Old regions: 20->20
[23.362s][info][gc,heap     ] GC(35) Humongous regions: 0->0
[23.362s][info][gc,metaspace] GC(35) Metaspace: 248135K(252352K)->248135K(252352K) NonClass: 216991K(219520K)->216991K(219520K) Class: 31144K(32832K)->31144K(32832K)
[23.362s][info][gc          ] GC(35) Pause Young (Normal) (GCLocker Initiated GC) 972M->335M(1136M) 8.544ms
[23.363s][info][gc,cpu      ] GC(35) User=0.04s Sys=0.00s Real=0.01s
[24.319s][info][gc,start    ] GC(36) Pause Young (Normal) (GCLocker Initiated GC)
[24.319s][info][gc,task     ] GC(36) Using 8 workers of 8 for evacuation
[24.332s][info][gc,phases   ] GC(36)   Pre Evacuate Collection Set: 0.15ms
[24.332s][info][gc,phases   ] GC(36)   Merge Heap Roots: 0.13ms
[24.332s][info][gc,phases   ] GC(36)   Evacuate Collection Set: 11.05ms
[24.332s][info][gc,phases   ] GC(36)   Post Evacuate Collection Set: 1.20ms
[24.332s][info][gc,phases   ] GC(36)   Other: 0.11ms
[24.332s][info][gc,heap     ] GC(36) Eden regions: 40->0(37)
[24.332s][info][gc,heap     ] GC(36) Survivor regions: 2->5(6)
[24.332s][info][gc,heap     ] GC(36) Old regions: 20->20
[24.333s][info][gc,heap     ] GC(36) Humongous regions: 0->0
[24.333s][info][gc,metaspace] GC(36) Metaspace: 254970K(259136K)->254970K(259136K) NonClass: 222674K(225152K)->222674K(225152K) Class: 32296K(33984K)->32296K(33984K)
[24.333s][info][gc          ] GC(36) Pause Young (Normal) (GCLocker Initiated GC) 975M->378M(1136M) 13.322ms
[24.333s][info][gc,cpu      ] GC(36) User=0.08s Sys=0.01s Real=0.01s
[24.829s][info][gc,start    ] GC(37) Pause Young (Normal) (G1 Evacuation Pause)
[24.829s][info][gc,task     ] GC(37) Using 8 workers of 8 for evacuation
[24.841s][info][gc,phases   ] GC(37)   Pre Evacuate Collection Set: 0.11ms
[24.842s][info][gc,phases   ] GC(37)   Merge Heap Roots: 0.10ms
[24.842s][info][gc,phases   ] GC(37)   Evacuate Collection Set: 11.10ms
[24.842s][info][gc,phases   ] GC(37)   Post Evacuate Collection Set: 0.99ms
[24.842s][info][gc,phases   ] GC(37)   Other: 0.08ms
[24.842s][info][gc,heap     ] GC(37) Eden regions: 37->0(38)
[24.842s][info][gc,heap     ] GC(37) Survivor regions: 5->4(6)
[24.842s][info][gc,heap     ] GC(37) Old regions: 20->22
[24.842s][info][gc,heap     ] GC(37) Humongous regions: 0->0
[24.842s][info][gc,metaspace] GC(37) Metaspace: 260642K(264896K)->260642K(264896K) NonClass: 227425K(229952K)->227425K(229952K) Class: 33216K(34944K)->33216K(34944K)
[24.842s][info][gc          ] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 970M->400M(1136M) 13.079ms
[24.842s][info][gc,cpu      ] GC(37) User=0.08s Sys=0.00s Real=0.01s
[25.270s][info][gc,start    ] GC(38) Pause Young (Normal) (G1 Evacuation Pause)
[25.270s][info][gc,task     ] GC(38) Using 8 workers of 8 for evacuation
[25.278s][info][gc,phases   ] GC(38)   Pre Evacuate Collection Set: 0.14ms
[25.278s][info][gc,phases   ] GC(38)   Merge Heap Roots: 0.23ms
[25.279s][info][gc,phases   ] GC(38)   Evacuate Collection Set: 6.90ms
[25.279s][info][gc,phases   ] GC(38)   Post Evacuate Collection Set: 1.01ms
[25.279s][info][gc,phases   ] GC(38)   Other: 0.09ms
[25.279s][info][gc,heap     ] GC(38) Eden regions: 38->0(47)
[25.279s][info][gc,heap     ] GC(38) Survivor regions: 4->4(6)
[25.279s][info][gc,heap     ] GC(38) Old regions: 22->23
[25.279s][info][gc,heap     ] GC(38) Humongous regions: 0->0
[25.279s][info][gc,metaspace] GC(38) Metaspace: 266847K(271104K)->266847K(271104K) NonClass: 232476K(235008K)->232476K(235008K) Class: 34370K(36096K)->34370K(36096K)
[25.279s][info][gc          ] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 1008M->413M(1376M) 9.065ms
[25.279s][info][gc,cpu      ] GC(38) User=0.04s Sys=0.00s Real=0.01s
[25.917s][info][gc,start    ] GC(39) Pause Young (Normal) (G1 Evacuation Pause)
[25.917s][info][gc,task     ] GC(39) Using 8 workers of 8 for evacuation
[25.925s][info][gc,phases   ] GC(39)   Pre Evacuate Collection Set: 0.15ms
[25.925s][info][gc,phases   ] GC(39)   Merge Heap Roots: 0.38ms
[25.925s][info][gc,phases   ] GC(39)   Evacuate Collection Set: 6.47ms
[25.925s][info][gc,phases   ] GC(39)   Post Evacuate Collection Set: 0.74ms
[25.925s][info][gc,phases   ] GC(39)   Other: 0.10ms
[25.925s][info][gc,heap     ] GC(39) Eden regions: 47->0(48)
[25.925s][info][gc,heap     ] GC(39) Survivor regions: 4->3(7)
[25.925s][info][gc,heap     ] GC(39) Old regions: 23->23
[25.925s][info][gc,heap     ] GC(39) Humongous regions: 0->0
[25.926s][info][gc,metaspace] GC(39) Metaspace: 281309K(285568K)->281309K(285568K) NonClass: 244900K(247424K)->244900K(247424K) Class: 36409K(38144K)->36409K(38144K)
[25.926s][info][gc          ] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 1165M->406M(1376M) 8.549ms
[25.926s][info][gc,cpu      ] GC(39) User=0.05s Sys=0.00s Real=0.01s
[36.668s][info][gc,start    ] GC(40) Pause Young (Concurrent Start) (CodeCache GC Threshold)
[36.668s][info][gc,task     ] GC(40) Using 8 workers of 8 for evacuation
[36.689s][info][gc,phases   ] GC(40)   Pre Evacuate Collection Set: 0.16ms
[36.691s][info][gc,phases   ] GC(40)   Merge Heap Roots: 0.30ms
[36.691s][info][gc,phases   ] GC(40)   Evacuate Collection Set: 14.30ms
[36.692s][info][gc,phases   ] GC(40)   Post Evacuate Collection Set: 6.02ms
[36.692s][info][gc,phases   ] GC(40)   Other: 0.16ms
[36.692s][info][gc,heap     ] GC(40) Eden regions: 44->0(48)
[36.692s][info][gc,heap     ] GC(40) Survivor regions: 3->3(7)
[36.692s][info][gc,heap     ] GC(40) Old regions: 23->23
[36.692s][info][gc,heap     ] GC(40) Humongous regions: 0->0
[36.692s][info][gc,metaspace] GC(40) Metaspace: 300375K(304960K)->300375K(304960K) NonClass: 261572K(264256K)->261572K(264256K) Class: 38803K(40704K)->38803K(40704K)
[36.692s][info][gc          ] GC(40) Pause Young (Concurrent Start) (CodeCache GC Threshold) 1106M->405M(1376M) 24.147ms
[36.692s][info][gc,cpu      ] GC(40) User=0.06s Sys=0.00s Real=0.03s
[36.692s][info][gc          ] GC(41) Concurrent Mark Cycle
[36.693s][info][gc,marking  ] GC(41) Concurrent Scan Root Regions
[36.707s][info][gc,marking  ] GC(41) Concurrent Scan Root Regions 13.914ms
[36.707s][info][gc,marking  ] GC(41) Concurrent Mark
[36.707s][info][gc,marking  ] GC(41) Concurrent Mark From Roots
[36.707s][info][gc,task     ] GC(41) Using 2 workers of 2 for marking
[36.795s][info][gc,marking  ] GC(41) Concurrent Mark From Roots 88.418ms
[36.796s][info][gc,marking  ] GC(41) Concurrent Preclean
[36.796s][info][gc,marking  ] GC(41) Concurrent Preclean 0.637ms
[36.796s][info][gc,start    ] GC(41) Pause Remark
[36.839s][info][gc          ] GC(41) Pause Remark 414M->414M(1376M) 42.476ms
[36.839s][info][gc,cpu      ] GC(41) User=0.15s Sys=0.00s Real=0.05s
[36.843s][info][gc,marking  ] GC(41) Concurrent Mark 135.920ms
[36.843s][info][gc,marking  ] GC(41) Concurrent Rebuild Remembered Sets and Scrub Regions
[36.896s][info][gc,marking  ] GC(41) Concurrent Rebuild Remembered Sets and Scrub Regions 52.735ms
[36.897s][info][gc,start    ] GC(41) Pause Cleanup
[36.897s][info][gc          ] GC(41) Pause Cleanup 415M->415M(1376M) 0.185ms
[36.897s][info][gc,cpu      ] GC(41) User=0.00s Sys=0.00s Real=0.00s
[36.898s][info][gc,marking  ] GC(41) Concurrent Clear Claimed Marks
[36.901s][info][gc,marking  ] GC(41) Concurrent Clear Claimed Marks 3.283ms
[36.901s][info][gc,marking  ] GC(41) Concurrent Cleanup for Next Mark
[36.902s][info][gc,marking  ] GC(41) Concurrent Cleanup for Next Mark 1.121ms
[36.902s][info][gc          ] GC(41) Concurrent Mark Cycle 210.414ms
[38.890s][info][gc,start    ] GC(42) Pause Young (Prepare Mixed) (G1 Evacuation Pause)
[38.890s][info][gc,task     ] GC(42) Using 8 workers of 8 for evacuation
[38.906s][info][gc,phases   ] GC(42)   Pre Evacuate Collection Set: 0.13ms
[38.906s][info][gc,phases   ] GC(42)   Merge Heap Roots: 0.27ms
[38.906s][info][gc,phases   ] GC(42)   Evacuate Collection Set: 13.02ms
[38.906s][info][gc,phases   ] GC(42)   Post Evacuate Collection Set: 2.09ms
[38.906s][info][gc,phases   ] GC(42)   Other: 0.11ms
[38.906s][info][gc,heap     ] GC(42) Eden regions: 48->0(47)
[38.906s][info][gc,heap     ] GC(42) Survivor regions: 3->4(7)
[38.906s][info][gc,heap     ] GC(42) Old regions: 23->23
[38.906s][info][gc,heap     ] GC(42) Humongous regions: 4->0
[38.906s][info][gc,metaspace] GC(42) Metaspace: 307095K(311680K)->307095K(311680K) NonClass: 267372K(270080K)->267372K(270080K) Class: 39722K(41600K)->39722K(41600K)
[38.906s][info][gc          ] GC(42) Pause Young (Prepare Mixed) (G1 Evacuation Pause) 1237M->412M(1376M) 16.349ms
[38.906s][info][gc,cpu      ] GC(42) User=0.08s Sys=0.00s Real=0.01s
[113.179s][info][gc,start    ] GC(43) Pause Young (Mixed) (G1 Evacuation Pause)
[113.179s][info][gc,task     ] GC(43) Using 8 workers of 8 for evacuation
[113.198s][info][gc,phases   ] GC(43)   Pre Evacuate Collection Set: 0.19ms
[113.198s][info][gc,phases   ] GC(43)   Merge Heap Roots: 0.36ms
[113.198s][info][gc,phases   ] GC(43)   Evacuate Collection Set: 16.57ms
[113.198s][info][gc,phases   ] GC(43)   Post Evacuate Collection Set: 1.26ms
[113.198s][info][gc,phases   ] GC(43)   Other: 0.15ms
[113.198s][info][gc,heap     ] GC(43) Eden regions: 47->0(47)
[113.198s][info][gc,heap     ] GC(43) Survivor regions: 4->4(7)
[113.198s][info][gc,heap     ] GC(43) Old regions: 23->21
[113.198s][info][gc,heap     ] GC(43) Humongous regions: 0->0
[113.198s][info][gc,metaspace] GC(43) Metaspace: 310993K(315712K)->310993K(315712K) NonClass: 270871K(273664K)->270871K(273664K) Class: 40122K(42048K)->40122K(42048K)
[113.199s][info][gc          ] GC(43) Pause Young (Mixed) (G1 Evacuation Pause) 1164M->398M(1376M) 19.462ms
[113.199s][info][gc,cpu      ] GC(43) User=0.12s Sys=0.00s Real=0.01s
[113.689s][info][gc,start    ] GC(44) Pause Young (Normal) (G1 Evacuation Pause)
[113.689s][info][gc,task     ] GC(44) Using 8 workers of 8 for evacuation
[113.702s][info][gc,phases   ] GC(44)   Pre Evacuate Collection Set: 0.16ms
[113.702s][info][gc,phases   ] GC(44)   Merge Heap Roots: 0.18ms
[113.703s][info][gc,phases   ] GC(44)   Evacuate Collection Set: 11.84ms
