# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.invertedFileNameIndex.requests,1771926528082000000,1771926564747000000,0
VFS.folderCaseSensitivityReads,1771926528082000000,1771926564747000000,290
VFS.fileChildByName,1771926528082000000,1771926564747000000,17752
VFS.rootsCount,1771926528082000000,1771926564747000000,0.0
VFS.fileByIdCache.misses,1771926528082000000,1771926564747000000,0
VFS.fileByIdCache.hits,1771926528082000000,1771926564747000000,0
cacheStateStorage.set.counter,1771926528082000000,1771926564747000000,3
cacheStateStorage.set.duration,1771926528082000000,1771926564747000000,54
cacheStateStorage.get.counter,1771926528082000000,1771926564747000000,15
cacheStateStorage.get.duration,1771926528082000000,1771926564747000000,0
AWTEventQueue.eventsDispatched,1771926528082000000,1771926564747000000,1
AWTEventQueue.dispatchTimeAvgNs,1771926528082000000,1771926564747000000,5095424.0
FlushQueue.executionTimeAvgNs,1771926528082000000,1771926564747000000,592668.4444444445
FlushQueue.waitingTimeMaxNs,1771926528082000000,1771926564747000000,2146303
FlushQueue.queueSizeAvg,1771926528082000000,1771926564747000000,1.625
FlushQueue.queueSize90P,1771926528082000000,1771926564747000000,3
NonBlockingReadAction.finalizedExecutionsCount,1771926528082000000,1771926564747000000,35
NonBlockingReadAction.failedExecutionTimeUs,1771926528082000000,1771926564747000000,513752
AWTEventQueue.dispatchTime90PNs,1771926528082000000,1771926564747000000,5111807
FlushQueue.executionTime90PNs,1771926528082000000,1771926564747000000,1310719
FlushQueue.queueSizeMax,1771926528082000000,1771926564747000000,3
AWTEventQueue.dispatchTimeTotalNS,1771926528082000000,1771926564747000000,2163763098
FlushQueue.waitingTimeAvgNs,1771926528082000000,1771926564747000000,1323488.0
NonBlockingReadAction.failedExecutionsCount,1771926528082000000,1771926564747000000,10
FlushQueue.executionTimeMaxNs,1771926528082000000,1771926564747000000,1310719
AWTEventQueue.dispatchTimeMaxNs,1771926528082000000,1771926564747000000,5111807
WriteAction.executionsCount,1771926528082000000,1771926564747000000,37
NonBlockingReadAction.finalizedExecutionTimeUs,1771926528082000000,1771926564747000000,46259
FlushQueue.tasksExecuted,1771926528082000000,1771926564747000000,8
ReadAction.executionsCount,1771926528082000000,1771926564747000000,293896
FlushQueue.waitingTime90PNs,1771926528082000000,1771926564747000000,2146303
FilePageCache.pageLoads,1771926528082000000,1771926564747000000,435
DirectByteBufferAllocator.disposed,1771926528082000000,1771926564747000000,266
MappedFileStorage.storages,1771926528082000000,1771926564747000000,2
DirectByteBufferAllocator.hits,1771926528082000000,1771926564747000000,127
FilePageCache.uncachedFileAccess,1771926528082000000,1771926564747000000,919
FilePageCache.pageLoadsAboveSizeThreshold,1771926528082000000,1771926564747000000,0
FilePageCache.pageFastCacheHits,1771926528082000000,1771926564747000000,4611180
DirectByteBufferAllocator.reclaimed,1771926528082000000,1771926564747000000,167
StorageLockContext.competingThreads.avg,1771926528082000000,1771926564747000000,0.0
MappedFileStorage.totalPagesMapped,1771926528082000000,1771926564747000000,2
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1771926528082000000,1771926564747000000,44040192
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1771926528082000000,1771926564747000000,41943040
FilePageCache.pageHits,1771926528082000000,1771926564747000000,262248
MappedFileStorage.totalTimeSpentOnMappingUs,1771926528082000000,1771926564747000000,122973
FileChannelInterruptsRetryer.totalRetriedAttempts,1771926528082000000,1771926564747000000,0
DirectByteBufferAllocator.misses,1771926528082000000,1771926564747000000,308
FilePageCache.maxCacheSizeInBytes,1771926528082000000,1771926564747000000,322961408
FilePageCache.maxRegisteredFiles,1771926528082000000,1771926564747000000,680
StorageLockContext.competingThreads.90P,1771926528082000000,1771926564747000000,0
FilePageCache.totalPageDisposalsUs,1771926528082000000,1771926564747000000,853
FilePageCache.disposedBuffers,1771926528082000000,1771926564747000000,433
