# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writer_2.totalTimeSpentWritingMs,1772023520243000000,1772023580271000000,2217
Indexes.allKeys.lookupDurationAvgMs,1772023520243000000,1772023580271000000,0.0
Indexes.entries.lookupDurationAvgMs,1772023520243000000,1772023580271000000,0.0
Indexing.cache.totalCacheAccesses,1772023520243000000,1772023580271000000,3433278
Indexes.allKeys.lookups,1772023520243000000,1772023580271000000,2
Indexing.cache.totalCacheMisses,1772023520243000000,1772023580271000000,989006
Indexes.entries.lookupDuration90PMs,1772023520243000000,1772023580271000000,0.0
Indexes.stubs.lookupDurationAvgMs,1772023520243000000,1772023580271000000,0.0
Indexes.stubs.lookups,1772023520243000000,1772023580271000000,2569
Indexing.writesQueuedMin,1772023520243000000,1772023580271000000,9223372036854775807
Indexing.cache.totalCacheEvicted,1772023520243000000,1772023580271000000,987872
Indexes.allKeys.lookupDuration90PMs,1772023520243000000,1772023580271000000,0.0
Indexing.totalTimeIndexersSleptMs,1772023520243000000,1772023580271000000,8818
Indexing.writer_0.totalTimeSpentWritingMs,1772023520243000000,1772023580271000000,1193
Indexes.stubs.lookupDurationMaxMs,1772023520243000000,1772023580271000000,0.0
Indexes.entries.lookupDurationMaxMs,1772023520243000000,1772023580271000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1772023520243000000,1772023580271000000,1179
Indexes.allKeys.lookupDurationMaxMs,1772023520243000000,1772023580271000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1772023520243000000,1772023580271000000,3452
Indexes.entries.lookups,1772023520243000000,1772023580271000000,20
Indexes.stubs.lookupDuration90PMs,1772023520243000000,1772023580271000000,0.0
Indexing.writesQueuedMax,1772023520243000000,1772023580271000000,0
JVM.totalTimeToSafepointsMs,1772023520243000000,1772023580271000000,258
OS.loadAverage,1772023520243000000,1772023580271000000,3.51171875
JVM.maxThreadCount,1772023520243000000,1772023580271000000,194
JVM.usedHeapBytes,1772023520243000000,1772023580271000000,1150432528
JVM.totalDirectByteBuffersBytes,1772023520243000000,1772023580271000000,658330810
JVM.totalTimeAtSafepointsMs,1772023520243000000,1772023580271000000,564
JVM.GC.collections,1772023520243000000,1772023580271000000,60
JVM.usedNativeBytes,1772023520243000000,1772023580271000000,465526312
JVM.totalBytesAllocated,1772023520243000000,1772023580271000000,12245651888
JVM.maxHeapBytes,1772023520243000000,1772023580271000000,28840034304
JVM.GC.collectionTimesMs,1772023520243000000,1772023580271000000,419
MEM.ramPlusSwapMinusFileMappingsBytes,1772023520243000000,1772023580271000000,2789285888
MEM.fileMappingsRamBytes,1772023520243000000,1772023580271000000,690229248
JVM.threadCount,1772023520243000000,1772023580271000000,142
JVM.totalSafepointCount,1772023520243000000,1772023580271000000,436
JVM.totalCpuTimeMs,1772023520243000000,1772023580271000000,99310
MEM.ramBytes,1772023520243000000,1772023580271000000,3479515136
MEM.ramMinusFileMappingsBytes,1772023520243000000,1772023580271000000,2789285888
JVM.newThreadsCount,1772023520243000000,1772023580271000000,381
JVM.committedHeapBytes,1772023520243000000,1772023580271000000,1409286144
FilePageCache.pageLoads,1772023520243000000,1772023580271000000,602
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772023520243000000,1772023580271000000,5700805
StorageLockContext.competingThreads.90P,1772023520243000000,1772023580271000000,0
FilePageCache.uncachedFileAccess,1772023520243000000,1772023580271000000,2003
DirectByteBufferAllocator.misses,1772023520243000000,1772023580271000000,601
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772023520243000000,1772023580271000000,1048576
MappedFileStorage.totalPagesMapped,1772023520243000000,1772023580271000000,16
MappedFileStorage.totalBytesMapped,1772023520243000000,1772023580271000000,202637312
FilePageCache.maxCacheSizeInBytes,1772023520243000000,1772023580271000000,629145600
FilePageCache.maxRegisteredFiles,1772023520243000000,1772023580271000000,1824
FilePageCache.disposedBuffers,1772023520243000000,1772023580271000000,516
StreamlinedBlobStorage.recordsRelocated,1772023520243000000,1772023580271000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772023520243000000,1772023580271000000,630194176
FilePageCache.capacityInBytes,1772023520243000000,1772023580271000000,629145600
FilePageCache.totalPageLoadsUs,1772023520243000000,1772023580271000000,215032
FilePageCache.pageFastCacheHits,1772023520243000000,1772023580271000000,3351384
StreamlinedBlobStorage.recordsDeleted,1772023520243000000,1772023580271000000,8
StorageLockContext.competingThreads.max,1772023520243000000,1772023580271000000,0
FilePageCache.totalPageDisposalsUs,1772023520243000000,1772023580271000000,430
FileChannelInterruptsRetryer.totalRetriedAttempts,1772023520243000000,1772023580271000000,0
DirectByteBufferAllocator.disposed,1772023520243000000,1772023580271000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772023520243000000,1772023580271000000,514
FilePageCache.pageHits,1772023520243000000,1772023580271000000,3
StreamlinedBlobStorage.recordsAllocated,1772023520243000000,1772023580271000000,69101
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772023520243000000,1772023580271000000,2795957
MappedFileStorage.totalTimeSpentOnMappingUs,1772023520243000000,1772023580271000000,120587
MappedFileStorage.storages,1772023520243000000,1772023580271000000,16
DirectByteBufferAllocator.reclaimed,1772023520243000000,1772023580271000000,516
DirectByteBufferAllocator.hits,1772023520243000000,1772023580271000000,515
StorageLockContext.competingThreads.avg,1772023520243000000,1772023580271000000,0.0
VFS.contentStorage.recordsReadSize,1772023520243000000,1772023580271000000,1004104
VFS.fileByIdCache.hits,1772023520243000000,1772023580271000000,1
VFS.contentStorage.recordsUncompressedSize,1772023520243000000,1772023580271000000,574292
VFS.contentStorage.recordsStoredCompressed,1772023520243000000,1772023580271000000,8
VFS.cache.directoriesCreated,1772023520243000000,1772023580271000000,4687
VFS.contentStorage.recordsStored,1772023520243000000,1772023580271000000,48
FileNameCache.totalMisses,1772023520243000000,1772023580271000000,27136
VFS.contentStorage.recordsStoredSize,1772023520243000000,1772023580271000000,288454
VFS.cache.filesCreated,1772023520243000000,1772023580271000000,150129
VFS.contentStorage.recordsRead,1772023520243000000,1772023580271000000,35
FileNameCache.queries,1772023520243000000,1772023580271000000,6086720
VFS.contentStorage.recordsReadDecompressed,1772023520243000000,1772023580271000000,13
VFS.folderCaseSensitivityReads,1772023520243000000,1772023580271000000,422
VFS.fileChildByName,1772023520243000000,1772023580271000000,21744
VFS.cache.segmentsCreated,1772023520243000000,1772023580271000000,169
VFS.invertedFileNameIndex.requests,1772023520243000000,1772023580271000000,12
VFS.contentStorage.recordsDecompressionTimeUs,1772023520243000000,1772023580271000000,15475
VFS.cache.segments,1772023520243000000,1772023580271000000,169.0
