# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.do.save.caches.ms,1775498499905000000,1775498560007000000,49
workspaceModel.mutableEntityStorage.modify.entity.ms,1775498499905000000,1775498560007000000,27
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775498499905000000,1775498560007000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1775498499905000000,1775498560007000000,0
workspaceModel.global.updates.count,1775498499905000000,1775498560007000000,3
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775498499905000000,1775498560007000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775498499905000000,1775498560007000000,0
jps.project.serializers.save.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775498499905000000,1775498560007000000,0
jps.app.storage.content.reader.load.component.ms,1775498499905000000,1775498560007000000,0
workspaceModel.global.apply.state.to.project.ms,1775498499905000000,1775498560007000000,5
workspaceModel.moduleManagerBridge.load.module.ms,1775498499905000000,1775498560007000000,0
jps.save.changed.project.entities.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775498499905000000,1775498560007000000,16
workspaceModel.mutableEntityStorage.add.entity.ms,1775498499905000000,1775498560007000000,41
workspaceModel.orphan.listener.update.ms,1775498499905000000,1775498560007000000,2
jps.artifact.entities.serializer.save.entities.ms,1775498499905000000,1775498560007000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775498499905000000,1775498560007000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775498499905000000,1775498560007000000,0
jps.artifact.entities.serializer.load.entities.ms,1775498499905000000,1775498560007000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775498499905000000,1775498560007000000,11
jps.facet.change.listener.before.change.events.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775498499905000000,1775498560007000000,0
workspaceModel.global.updates.ms,1775498499905000000,1775498560007000000,18
jps.global.get.library.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775498499905000000,1775498560007000000,0
workspaceModel.moduleBridge.update.option.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775498499905000000,1775498560007000000,0
jps.project.serializers.load.ms,1775498499905000000,1775498560007000000,41
jps.global.handle.before.change.events.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775498499905000000,1775498560007000000,0
jps.reload.project.entities.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.instances.count,1775498499905000000,1775498560007000000,48
workspaceModel.moduleManagerBridge.get.modules.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775498499905000000,1775498560007000000,1
workspaceModel.moduleBridge.before.changed.ms,1775498499905000000,1775498560007000000,0
jps.global.initialize.library.bridges.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775498499905000000,1775498560007000000,0
jps.global.get.libraries.ms,1775498499905000000,1775498560007000000,1
jps.save.global.entities.ms,1775498499905000000,1775498560007000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775498499905000000,1775498560007000000,3
jps.global.initialize.library.bridges.after.loading.ms,1775498499905000000,1775498560007000000,1
jps.global.get.library.by.name.ms,1775498499905000000,1775498560007000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775498499905000000,1775498560007000000,1
jps.storage.jps.conf.reader.load.component.ms,1775498499905000000,1775498560007000000,6
jps.apply.loaded.storage.ms,1775498499905000000,1775498560007000000,83
workspaceModel.save.cache.to.file.ms,1775498499905000000,1775498560007000000,112
workspaceModel.load.cache.from.file.ms,1775498499905000000,1775498560007000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775498499905000000,1775498560007000000,1
jps.library.entities.serializer.save.entities.ms,1775498499905000000,1775498560007000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775498499905000000,1775498560007000000,22
jps.facet.change.listener.process.change.events.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775498499905000000,1775498560007000000,8
jps.facet.change.listener.init.bridge.ms,1775498499905000000,1775498560007000000,3
workspaceModel.sync.entities.ms,1775498499905000000,1775498560007000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775498499905000000,1775498560007000000,13
jps.load.project.to.empty.storage.ms,1775498499905000000,1775498560007000000,95
jps.global.handle.changed.events.ms,1775498499905000000,1775498560007000000,0
jps.library.entities.serializer.load.entities.ms,1775498499905000000,1775498560007000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775498499905000000,1775498560007000000,13
workspaceModel.mutableEntityStorage.entities.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1775498499905000000,1775498560007000000,0
jps.load.initial.state.ms,1775498499905000000,1775498560007000000,11
workspaceModel.load.cache.metadata.from.file.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775498499905000000,1775498560007000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775498499905000000,1775498560007000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1775498499905000000,1775498560007000000,5
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775498499905000000,1775498560007000000,50
compiler.ArtifactManagerBridge.dropMappings.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactManagerBridge.commit.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775498499905000000,1775498560007000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1775498499905000000,1775498560007000000,0
workspaceModel.workspaceFileIndexData.init.ms,1775498499905000000,1775498560007000000,3
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775498499905000000,1775498560007000000,0
workspaceModel.collect.changes.ms,1775498499905000000,1775498560007000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775498499905000000,1775498560007000000,29
workspaceModel.workspaceFileIndexData.instances.count,1775498499905000000,1775498560007000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1775498499905000000,1775498560007000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775498499905000000,1775498560007000000,97
workspaceModel.initializing.ms,1775498499905000000,1775498560007000000,11
workspaceModel.updates.count,1775498499905000000,1775498560007000000,6
workspaceModel.cachedValue.from.cache.count,1775498499905000000,1775498560007000000,3133
workspaceModel.cachedValue.clear.count,1775498499905000000,1775498560007000000,0
workspaceModel.on.changed.ms,1775498499905000000,1775498560007000000,81
workspaceModel.loading.from.cache.ms,1775498499905000000,1775498560007000000,0
workspaceModel.to.snapshot.ms,1775498499905000000,1775498560007000000,0
workspaceModel.cachedValue.calculated.count,1775498499905000000,1775498560007000000,52
workspaceModel.cachedValueWithParameters.calculated.count,1775498499905000000,1775498560007000000,0
workspaceModel.updates.precise.ms,1775498499905000000,1775498560007000000,5
workspaceModel.cachedValueWithParameters.total.get.count,1775498499905000000,1775498560007000000,0
workspaceModel.on.before.changed.ms,1775498499905000000,1775498560007000000,68
workspaceModel.cachedValue.total.get.count,1775498499905000000,1775498560007000000,3185
workspaceModel.replace.project.model.ms,1775498499905000000,1775498560007000000,60
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775498499905000000,1775498560007000000,31
workspaceModel.cachedValueWithParameters.from.cache.count,1775498499905000000,1775498560007000000,0
workspaceModel.check.recursive.update.ms,1775498499905000000,1775498560007000000,2
workspaceModel.update.unloaded.entities.ms,1775498499905000000,1775498560007000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775498499905000000,1775498560007000000,0
workspaceModel.init.bridges.ms,1775498499905000000,1775498560007000000,24
workspaceModel.pre.handlers.ms,1775498499905000000,1775498560007000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775498499905000000,1775498560007000000,0
workspaceModel.full.replace.project.model.ms,1775498499905000000,1775498560007000000,77
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775498499905000000,1775498560007000000,30
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775498499905000000,1775498560007000000,0
workspaceModel.loading.total.ms,1775498499905000000,1775498560007000000,2
workspaceModel.cachedValueWithParameters.clear.count,1775498499905000000,1775498560007000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775498499905000000,1775498560007000000,360
workspaceModel.updates.ms,1775498499905000000,1775498560007000000,76
cacheStateStorage.set.counter,1775498499905000000,1775498560007000000,3
cacheStateStorage.set.duration,1775498499905000000,1775498560007000000,57
cacheStateStorage.get.duration,1775498499905000000,1775498560007000000,0
cacheStateStorage.get.counter,1775498499905000000,1775498560007000000,18
VFS.contentStorage.recordsUncompressedSize,1775498499905000000,1775498560007000000,571591
VFS.contentStorage.recordsReadDecompressed,1775498499905000000,1775498560007000000,15
VFS.cache.segments,1775498499905000000,1775498560007000000,154.0
VFS.fileByIdCache.misses,1775498499905000000,1775498560007000000,21
VFS.contentStorage.recordsStored,1775498499905000000,1775498560007000000,47
VFS.fileByIdCache.hits,1775498499905000000,1775498560007000000,0
VFS.cache.segmentsCreated,1775498499905000000,1775498560007000000,154
VFS.invertedFileNameIndex.requests,1775498499905000000,1775498560007000000,0
VFS.contentStorage.recordsRead,1775498499905000000,1775498560007000000,33
VFS.contentStorage.recordsReadSize,1775498499905000000,1775498560007000000,1105278
