# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.allKeys.lookupDurationAvgMs,1775498422982000000,1775498451972000000,0.0
Indexing.cache.totalCacheEvicted,1775498422982000000,1775498451972000000,764149
Indexes.entries.lookupDurationAvgMs,1775498422982000000,1775498451972000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775498422982000000,1775498451972000000,0.0
Indexing.cache.totalCacheMisses,1775498422982000000,1775498451972000000,764149
Indexes.stubs.lookups,1775498422982000000,1775498451972000000,2869
Indexes.stubs.lookupDuration90PMs,1775498422982000000,1775498451972000000,0.0
Indexes.allKeys.lookups,1775498422982000000,1775498451972000000,1
Indexing.totalTimeIndexersSleptMs,1775498422982000000,1775498451972000000,9700
Indexing.writer_0.totalTimeSpentWritingMs,1775498422982000000,1775498451972000000,1782
Indexes.stubs.lookupDurationAvgMs,1775498422982000000,1775498451972000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775498422982000000,1775498451972000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1775498422982000000,1775498451972000000,2906
Indexing.writesQueuedMin,1775498422982000000,1775498451972000000,9223372036854775807
Indexing.writer_2.totalTimeSpentWritingMs,1775498422982000000,1775498451972000000,944
Indexes.entries.lookupDurationMaxMs,1775498422982000000,1775498451972000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775498422982000000,1775498451972000000,0.0
Indexing.writesQueuedMax,1775498422982000000,1775498451972000000,0
Indexes.entries.lookupDuration90PMs,1775498422982000000,1775498451972000000,0.0
Indexes.entries.lookups,1775498422982000000,1775498451972000000,18883
Indexing.writer_1.totalTimeSpentWritingMs,1775498422982000000,1775498451972000000,1613
Indexing.cache.totalCacheAccesses,1775498422982000000,1775498451972000000,1577690
lexer.HTML.time.ns,1775498422982000000,1775498451972000000,668848213
lexer.yaml.size.bytes,1775498422982000000,1775498451972000000,8582
writeAction.count,1775498422982000000,1775498451972000000,35
parser.Properties.size.bytes,1775498422982000000,1775498451972000000,1107
parser.yaml.time.ns,1775498422982000000,1775498451972000000,3606956
parser.XML.size.bytes,1775498422982000000,1775498451972000000,1499899
DiskQueryRelay.taskExecutionTotalTimeUs,1775498422982000000,1775498451972000000,5068485
lexer.JSON.Lines.time.ns,1775498422982000000,1775498451972000000,14500
lexer.JSON.Lines.size.bytes,1775498422982000000,1775498451972000000,456
lexer.IgnoreLang.time.ns,1775498422982000000,1775498451972000000,117042
parser.Lombok.Config.time.ns,1775498422982000000,1775498451972000000,317500
parser.CSS.time.ns,1775498422982000000,1775498451972000000,650592842
lexer.yaml.time.ns,1775498422982000000,1775498451972000000,767960
parser.ECMAScript.6.time.ns,1775498422982000000,1775498451972000000,1672261876
