# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writer_0.totalTimeSpentWritingMs,1775575899549000000,1775575959660000000,636
Indexing.writer_3.totalTimeSpentWritingMs,1775575899549000000,1775575959660000000,3030
Indexes.stubs.lookupDurationAvgMs,1775575899549000000,1775575959660000000,0.0
Indexes.entries.lookupDurationAvgMs,1775575899549000000,1775575959660000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775575899549000000,1775575959660000000,0.0
Indexes.entries.lookupDurationMaxMs,1775575899549000000,1775575959660000000,0.0
Indexes.allKeys.lookups,1775575899549000000,1775575959660000000,2
Indexing.writesQueuedMax,1775575899549000000,1775575959660000000,0
Indexes.stubs.lookupDuration90PMs,1775575899549000000,1775575959660000000,0.0
Indexing.cache.totalCacheEvicted,1775575899549000000,1775575959660000000,717690
Indexing.cache.totalCacheAccesses,1775575899549000000,1775575959660000000,1753153
Indexing.writer_1.totalTimeSpentWritingMs,1775575899549000000,1775575959660000000,649
Indexes.stubs.lookups,1775575899549000000,1775575959660000000,2570
Indexes.allKeys.lookupDurationMaxMs,1775575899549000000,1775575959660000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775575899549000000,1775575959660000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1775575899549000000,1775575959660000000,1811
Indexing.writesQueuedMin,1775575899549000000,1775575959660000000,9223372036854775807
Indexing.totalTimeIndexersSleptMs,1775575899549000000,1775575959660000000,6269
Indexing.cache.totalCacheMisses,1775575899549000000,1775575959660000000,718823
Indexes.entries.lookupDuration90PMs,1775575899549000000,1775575959660000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775575899549000000,1775575959660000000,0.0
Indexes.entries.lookups,1775575899549000000,1775575959660000000,14
ReadAction.executionsCount,1775575899549000000,1775575959660000000,327068
AWTEventQueue.dispatchTimeTotalNS,1775575899549000000,1775575959660000000,1091443130
FlushQueue.waitingTimeMaxNs,1775575899549000000,1775575959660000000,0
FlushQueue.waitingTimeAvgNs,1775575899549000000,1775575959660000000,0.0
AWTEventQueue.dispatchTime90PNs,1775575899549000000,1775575959660000000,0
FlushQueue.queueSize90P,1775575899549000000,1775575959660000000,0
FlushQueue.waitingTime90PNs,1775575899549000000,1775575959660000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775575899549000000,1775575959660000000,19
FlushQueue.queueSizeAvg,1775575899549000000,1775575959660000000,0.0
FlushQueue.executionTimeAvgNs,1775575899549000000,1775575959660000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1775575899549000000,1775575959660000000,38957
NonBlockingReadAction.failedExecutionsCount,1775575899549000000,1775575959660000000,4
FlushQueue.queueSizeMax,1775575899549000000,1775575959660000000,0
FlushQueue.executionTimeMaxNs,1775575899549000000,1775575959660000000,0
AWTEventQueue.dispatchTimeAvgNs,1775575899549000000,1775575959660000000,0.0
FlushQueue.executionTime90PNs,1775575899549000000,1775575959660000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775575899549000000,1775575959660000000,317714
FlushQueue.tasksExecuted,1775575899549000000,1775575959660000000,0
WriteAction.executionsCount,1775575899549000000,1775575959660000000,30
AWTEventQueue.dispatchTimeMaxNs,1775575899549000000,1775575959660000000,0
AWTEventQueue.eventsDispatched,1775575899549000000,1775575959660000000,0
lexer.JSON.time.ns,1775575899549000000,1775575959660000000,2907292
lexer.Groovy.size.bytes,1775575899549000000,1775575959660000000,9019
lexer.JAVA.size.bytes,1775575899549000000,1775575959660000000,273265
parser.SCSS.size.bytes,1775575899549000000,1775575959660000000,21698
lexer.XML.time.ns,1775575899549000000,1775575959660000000,99083
parser.Flow.JS.size.bytes,1775575899549000000,1775575959660000000,140172
lexer.Groovy.time.ns,1775575899549000000,1775575959660000000,1483456
parser.XML.time.ns,1775575899549000000,1775575959660000000,8098166
lexer.JSON.size.bytes,1775575899549000000,1775575959660000000,503
parser.Flow.JS.time.ns,1775575899549000000,1775575959660000000,127547917
parser.JAVA.time.ns,1775575899549000000,1775575959660000000,229122630
lexer.HTML.time.ns,1775575899549000000,1775575959660000000,638741162
lexer.Flow.JS.time.ns,1775575899549000000,1775575959660000000,26331209
lexer.ECMAScript.6.time.ns,1775575899549000000,1775575959660000000,163572708
parser.Groovy.size.bytes,1775575899549000000,1775575959660000000,9019
parser.ECMAScript.6.size.bytes,1775575899549000000,1775575959660000000,14037641
parser.ECMAScript.6.time.ns,1775575899549000000,1775575959660000000,1021299073
lexer.CSS.time.ns,1775575899549000000,1775575959660000000,155551760
lexer.CSS.size.bytes,1775575899549000000,1775575959660000000,8343029
writeAction.wait.ms,1775575899549000000,1775575959660000000,137
parser.Groovy.time.ns,1775575899549000000,1775575959660000000,116996959
lexer.Lombok.Config.size.bytes,1775575899549000000,1775575959660000000,137
LowMemory.gcOverloaded,1775575899549000000,1775575959660000000,0
parser.CSS.size.bytes,1775575899549000000,1775575959660000000,8343029
parser.JAVA.size.bytes,1775575899549000000,1775575959660000000,411768
DiskQueryRelay.taskWaitingTotalTimeUs,1775575899549000000,1775575959660000000,7263659
parser.XML.size.bytes,1775575899549000000,1775575959660000000,6675
lexer.XML.size.bytes,1775575899549000000,1775575959660000000,6675
lexer.Flow.JS.size.bytes,1775575899549000000,1775575959660000000,140172
DiskQueryRelay.taskExecutionTotalTimeUs,1775575899549000000,1775575959660000000,5670661
parser.HTML.time.ns,1775575899549000000,1775575959660000000,209030793
DiskQueryRelay.tasksRequested,1775575899549000000,1775575959660000000,44104
lexer.SCSS.size.bytes,1775575899549000000,1775575959660000000,21698
parser.Lombok.Config.time.ns,1775575899549000000,1775575959660000000,140875
parser.JSON.time.ns,1775575899549000000,1775575959660000000,11009541
parser.JSON.size.bytes,1775575899549000000,1775575959660000000,503
parser.Lombok.Config.size.bytes,1775575899549000000,1775575959660000000,137
lexer.Lombok.Config.time.ns,1775575899549000000,1775575959660000000,84250
LowMemory.gcLoad,1775575899549000000,1775575959660000000,0.0
parser.HTML.size.bytes,1775575899549000000,1775575959660000000,2305636
lexer.ECMAScript.6.size.bytes,1775575899549000000,1775575959660000000,4493027
lexer.HTML.size.bytes,1775575899549000000,1775575959660000000,2305636
writeAction.max.wait.ms,1775575899549000000,1775575959660000000,92
