# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDurationAvgMs,1772023219687000000,1772023279699000000,0.01907356948228883
Indexing.cache.totalCacheAccesses,1772023219687000000,1772023279699000000,3112585
Indexes.entries.lookupDurationAvgMs,1772023219687000000,1772023279699000000,0.5
Indexes.stubs.lookupDurationMaxMs,1772023219687000000,1772023279699000000,11.0
Indexes.stubs.lookupDuration90PMs,1772023219687000000,1772023279699000000,0.0
Indexes.entries.lookupDurationMaxMs,1772023219687000000,1772023279699000000,1.0
Indexing.totalTimeIndexersSleptMs,1772023219687000000,1772023279699000000,11772
Indexing.cache.totalCacheEvicted,1772023219687000000,1772023279699000000,1183182
Indexing.writesQueuedMax,1772023219687000000,1772023279699000000,1422
Indexes.allKeys.lookupDurationMaxMs,1772023219687000000,1772023279699000000,0.0
Indexes.allKeys.lookups,1772023219687000000,1772023279699000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1772023219687000000,1772023279699000000,2044
Indexes.stubs.lookups,1772023219687000000,1772023279699000000,2569
Indexing.cache.totalCacheMisses,1772023219687000000,1772023279699000000,1184304
Indexing.writesQueuedAvg,1772023219687000000,1772023279699000000,50.357798165137616
Indexing.writer_1.totalTimeSpentWritingMs,1772023219687000000,1772023279699000000,936
Indexes.entries.lookups,1772023219687000000,1772023279699000000,2
Indexes.allKeys.lookupDurationAvgMs,1772023219687000000,1772023279699000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1772023219687000000,1772023279699000000,1043
Indexes.allKeys.lookupDuration90PMs,1772023219687000000,1772023279699000000,0.0
Indexing.writesQueuedMin,1772023219687000000,1772023279699000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1772023219687000000,1772023279699000000,3295
Indexes.entries.lookupDuration90PMs,1772023219687000000,1772023279699000000,1.0
JVM.GC.collections,1772023219687000000,1772023279699000000,41
JVM.newThreadsCount,1772023219687000000,1772023279699000000,381
JVM.maxThreadCount,1772023219687000000,1772023279699000000,210
MEM.ramMinusFileMappingsBytes,1772023219687000000,1772023279699000000,3075325952
JVM.totalTimeToSafepointsMs,1772023219687000000,1772023279699000000,264
JVM.totalDirectByteBuffersBytes,1772023219687000000,1772023279699000000,637885682
JVM.GC.collectionTimesMs,1772023219687000000,1772023279699000000,300
JVM.committedHeapBytes,1772023219687000000,1772023279699000000,1895825408
JVM.totalTimeAtSafepointsMs,1772023219687000000,1772023279699000000,529
JVM.totalCpuTimeMs,1772023219687000000,1772023279699000000,76090
JVM.threadCount,1772023219687000000,1772023279699000000,165
JVM.usedHeapBytes,1772023219687000000,1772023279699000000,1091908936
MEM.ramPlusSwapMinusFileMappingsBytes,1772023219687000000,1772023279699000000,3075325952
JVM.usedNativeBytes,1772023219687000000,1772023279699000000,355364800
JVM.maxHeapBytes,1772023219687000000,1772023279699000000,28840034304
MEM.fileMappingsRamBytes,1772023219687000000,1772023279699000000,577859584
JVM.totalBytesAllocated,1772023219687000000,1772023279699000000,7295219208
OS.loadAverage,1772023219687000000,1772023279699000000,2.3681640625
MEM.ramBytes,1772023219687000000,1772023279699000000,3653185536
JVM.totalSafepointCount,1772023219687000000,1772023279699000000,342
FilePageCache.pageHits,1772023219687000000,1772023279699000000,935
DirectByteBufferAllocator.reclaimed,1772023219687000000,1772023279699000000,3
StorageLockContext.competingThreads.90P,1772023219687000000,1772023279699000000,0
FilePageCache.maxCacheSizeInBytes,1772023219687000000,1772023279699000000,612368384
StreamlinedBlobStorage.recordsDeleted,1772023219687000000,1772023279699000000,3
