# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
parser.Flow.JS.time.ns,1772809176930000000,1772809236936000000,346058460
parser.CSS.size.bytes,1772809176930000000,1772809236936000000,11511726
parser.JAVA.size.bytes,1772809176930000000,1772809236936000000,230286
lexer.Flow.JS.size.bytes,1772809176930000000,1772809236936000000,140172
DiskQueryRelay.tasksRequested,1772809176930000000,1772809236936000000,43705
parser.HTML.time.ns,1772809176930000000,1772809236936000000,1335730920
lexer.CSS.size.bytes,1772809176930000000,1772809236936000000,11511726
parser.ECMAScript.6.time.ns,1772809176930000000,1772809236936000000,1327208992
LowMemory.gcLoad,1772809176930000000,1772809236936000000,0.0
lexer.Groovy.time.ns,1772809176930000000,1772809236936000000,1563831
parser.Groovy.time.ns,1772809176930000000,1772809236936000000,108491547
lexer.HTML.time.ns,1772809176930000000,1772809236936000000,894286836
DiskQueryRelay.tasksExecuted,1772809176930000000,1772809236936000000,43705
writeAction.wait.ms,1772809176930000000,1772809236936000000,128
lexer.CSS.time.ns,1772809176930000000,1772809236936000000,343283014
lexer.SCSS.time.ns,1772809176930000000,1772809236936000000,3815541
writeAction.max.wait.ms,1772809176930000000,1772809236936000000,81
lexer.Lombok.Config.time.ns,1772809176930000000,1772809236936000000,79167
lexer.ECMAScript.6.size.bytes,1772809176930000000,1772809236936000000,7679794
parser.XML.time.ns,1772809176930000000,1772809236936000000,7584125
lexer.Flow.JS.time.ns,1772809176930000000,1772809236936000000,25515752
parser.JAVA.time.ns,1772809176930000000,1772809236936000000,235611131
lexer.JAVA.size.bytes,1772809176930000000,1772809236936000000,150826
DiskQueryRelay.taskExecutionTotalTimeUs,1772809176930000000,1772809236936000000,10657969
lexer.ECMAScript.6.time.ns,1772809176930000000,1772809236936000000,133147627
lexer.XML.time.ns,1772809176930000000,1772809236936000000,1033416
lexer.HTML.size.bytes,1772809176930000000,1772809236936000000,7221610
parser.CSS.time.ns,1772809176930000000,1772809236936000000,917338095
parser.JSON.size.bytes,1772809176930000000,1772809236936000000,503
parser.SCSS.time.ns,1772809176930000000,1772809236936000000,74061629
lexer.JAVA.time.ns,1772809176930000000,1772809236936000000,17336661
lexer.JSON.time.ns,1772809176930000000,1772809236936000000,3217042
writeAction.median.wait.ms,1772809176930000000,1772809236936000000,0
writeAction.count,1772809176930000000,1772809236936000000,31
parser.HTML.size.bytes,1772809176930000000,1772809236936000000,7221610
lexer.XML.size.bytes,1772809176930000000,1772809236936000000,6673
parser.Lombok.Config.time.ns,1772809176930000000,1772809236936000000,183959
LowMemory.gcOverloaded,1772809176930000000,1772809236936000000,0
parser.Flow.JS.size.bytes,1772809176930000000,1772809236936000000,140172
lexer.SCSS.size.bytes,1772809176930000000,1772809236936000000,21698
lexer.Groovy.size.bytes,1772809176930000000,1772809236936000000,8010
lexer.JSON.size.bytes,1772809176930000000,1772809236936000000,503
parser.JSON.time.ns,1772809176930000000,1772809236936000000,12899708
parser.XML.size.bytes,1772809176930000000,1772809236936000000,6673
parser.Lombok.Config.size.bytes,1772809176930000000,1772809236936000000,137
parser.SCSS.size.bytes,1772809176930000000,1772809236936000000,21698
parser.ECMAScript.6.size.bytes,1772809176930000000,1772809236936000000,25503601
parser.Groovy.size.bytes,1772809176930000000,1772809236936000000,8010
DiskQueryRelay.taskWaitingTotalTimeUs,1772809176930000000,1772809236936000000,13134921
lexer.Lombok.Config.size.bytes,1772809176930000000,1772809236936000000,137
workspaceModel.pre.handlers.ms,1772809176930000000,1772809236936000000,0
workspaceModel.on.changed.ms,1772809176930000000,1772809236936000000,125
workspaceModel.loading.total.ms,1772809176930000000,1772809236936000000,3
workspaceModel.cachedValueWithParameters.clear.count,1772809176930000000,1772809236936000000,0
workspaceModel.updates.precise.ms,1772809176930000000,1772809236936000000,10
workspaceModel.replace.project.model.ms,1772809176930000000,1772809236936000000,46
workspaceModel.entityStorageSnapshotImpl.instances.count,1772809176930000000,1772809236936000000,41
workspaceModel.cachedValue.from.cache.count,1772809176930000000,1772809236936000000,8817
workspaceModel.check.recursive.update.ms,1772809176930000000,1772809236936000000,1
workspaceModel.updates.count,1772809176930000000,1772809236936000000,9
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772809176930000000,1772809236936000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772809176930000000,1772809236936000000,0
workspaceModel.update.unloaded.entities.ms,1772809176930000000,1772809236936000000,0
workspaceModel.updates.ms,1772809176930000000,1772809236936000000,197
workspaceModel.collect.changes.ms,1772809176930000000,1772809236936000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772809176930000000,1772809236936000000,1
workspaceModel.to.snapshot.ms,1772809176930000000,1772809236936000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772809176930000000,1772809236936000000,38
workspaceModel.workspaceFileIndexData.markDirty.ms,1772809176930000000,1772809236936000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772809176930000000,1772809236936000000,34
workspaceModel.initializing.ms,1772809176930000000,1772809236936000000,42
workspaceModel.cachedValue.total.get.count,1772809176930000000,1772809236936000000,8861
workspaceModel.workspaceFileIndexData.init.ms,1772809176930000000,1772809236936000000,3
workspaceModel.cachedValueWithParameters.from.cache.count,1772809176930000000,1772809236936000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772809176930000000,1772809236936000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772809176930000000,1772809236936000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772809176930000000,1772809236936000000,486
workspaceModel.on.before.changed.ms,1772809176930000000,1772809236936000000,77
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772809176930000000,1772809236936000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772809176930000000,1772809236936000000,130
workspaceModel.cachedValue.calculated.count,1772809176930000000,1772809236936000000,44
workspaceModel.loading.from.cache.ms,1772809176930000000,1772809236936000000,1
workspaceModel.cachedValueWithParameters.total.get.count,1772809176930000000,1772809236936000000,0
workspaceModel.full.replace.project.model.ms,1772809176930000000,1772809236936000000,59
workspaceModel.init.bridges.ms,1772809176930000000,1772809236936000000,46
workspaceModel.cachedValue.clear.count,1772809176930000000,1772809236936000000,2
VFS.fileByIdCache.misses,1772809176930000000,1772809236936000000,0
VFS.contentStorage.recordsUncompressedSize,1772809176930000000,1772809236936000000,574171
VFS.contentStorage.recordsDecompressionTimeUs,1772809176930000000,1772809236936000000,12944
VFS.cache.segmentsCreated,1772809176930000000,1772809236936000000,156
VFS.contentStorage.recordsReadSize,1772809176930000000,1772809236936000000,994759
VFS.contentStorage.recordsStored,1772809176930000000,1772809236936000000,47
FileNameCache.queries,1772809176930000000,1772809236936000000,4150400
VFS.contentStorage.recordsRead,1772809176930000000,1772809236936000000,34
VFS.contentStorage.recordsReadDecompressed,1772809176930000000,1772809236936000000,13
VFS.contentStorage.recordsStoredCompressed,1772809176930000000,1772809236936000000,8
FileNameCache.totalMisses,1772809176930000000,1772809236936000000,27392
VFS.contentStorage.recordsDeduplicated,1772809176930000000,1772809236936000000,20
VFS.cache.segments,1772809176930000000,1772809236936000000,155.0
VFS.invertedFileNameIndex.requests,1772809176930000000,1772809236936000000,0
VFS.rootsCount,1772809176930000000,1772809236936000000,72.0
