# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactManagerBridge.commit.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1776756014061000000,1776756067205000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1776756014061000000,1776756067205000000,0
FilePageCache.pageLoads,1776756014061000000,1776756067205000000,546
FilePageCache.uncachedFileAccess,1776756014061000000,1776756067205000000,1122
FilePageCache.pageFastCacheHits,1776756014061000000,1776756067205000000,5595482
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1776756014061000000,1776756067205000000,44040192
MappedFileStorage.totalTimeSpentOnMappingUs,1776756014061000000,1776756067205000000,136015
StorageLockContext.competingThreads.avg,1776756014061000000,1776756067205000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1776756014061000000,1776756067205000000,0
FilePageCache.maxCacheSizeInBytes,1776756014061000000,1776756067205000000,569376768
DirectByteBufferAllocator.reclaimed,1776756014061000000,1776756067205000000,43
FilePageCache.totalPageLoadsUs,1776756014061000000,1776756067205000000,202745
FileChannelInterruptsRetryer.totalRetriedAttempts,1776756014061000000,1776756067205000000,0
FilePageCache.totalPageDisposalsUs,1776756014061000000,1776756067205000000,732
MappedFileStorage.totalBytesMapped,1776756014061000000,1776756067205000000,0
StorageLockContext.competingThreads.90P,1776756014061000000,1776756067205000000,0
FilePageCache.disposedBuffers,1776756014061000000,1776756067205000000,544
MappedFileStorage.totalPagesMapped,1776756014061000000,1776756067205000000,0
FilePageCache.capacityInBytes,1776756014061000000,1776756067205000000,629145600
DirectByteBufferAllocator.hits,1776756014061000000,1776756067205000000,3
DirectByteBufferAllocator.misses,1776756014061000000,1776756067205000000,543
FilePageCache.pageHits,1776756014061000000,1776756067205000000,443212
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1776756014061000000,1776756067205000000,41943040
FilePageCache.maxRegisteredFiles,1776756014061000000,1776756067205000000,791
MappedFileStorage.storages,1776756014061000000,1776756067205000000,0
DirectByteBufferAllocator.disposed,1776756014061000000,1776756067205000000,501
StorageLockContext.competingThreads.max,1776756014061000000,1776756067205000000,0
lexer.SCSS.size.bytes,1776756014061000000,1776756067205000000,21698
writeAction.max.wait.ms,1776756014061000000,1776756067205000000,92
lexer.JSON.size.bytes,1776756014061000000,1776756067205000000,503
DiskQueryRelay.tasksRequested,1776756014061000000,1776756067205000000,65555
lexer.Lombok.Config.size.bytes,1776756014061000000,1776756067205000000,137
parser.Lombok.Config.size.bytes,1776756014061000000,1776756067205000000,137
lexer.HTML.time.ns,1776756014061000000,1776756067205000000,781846541
parser.SCSS.size.bytes,1776756014061000000,1776756067205000000,21698
lexer.Groovy.time.ns,1776756014061000000,1776756067205000000,981830
parser.Markdown.time.ns,1776756014061000000,1776756067205000000,165058549
LowMemory.gcLoad,1776756014061000000,1776756067205000000,0.0
DiskQueryRelay.taskExecutionTotalTimeUs,1776756014061000000,1776756067205000000,7412014
writeAction.count,1776756014061000000,1776756067205000000,31
parser.Lombok.Config.time.ns,1776756014061000000,1776756067205000000,176084
lexer.XML.time.ns,1776756014061000000,1776756067205000000,1232750
lexer.JSON.time.ns,1776756014061000000,1776756067205000000,2677793
lexer.Flow.JS.time.ns,1776756014061000000,1776756067205000000,6117872
parser.JSON.time.ns,1776756014061000000,1776756067205000000,10
parser.ECMAScript.6.size.bytes,1776756014061000000,1776756067205000000,12858772
lexer.XML.size.bytes,1776756014061000000,1776756067205000000,6675
DiskQueryRelay.tasksExecuted,1776756014061000000,1776756067205000000,65555
DiskQueryRelay.taskWaitingTotalTimeUs,1776756014061000000,1776756067205000000,11870348
lexer.CSS.time.ns,1776756014061000000,1776756067205000000,323603273
parser.JSON.size.bytes,1776756014061000000,1776756067205000000,503
parser.Groovy.time.ns,1776756014061000000,1776756067205000000,98261249
parser.SCSS.time.ns,1776756014061000000,1776756067205000000,56716795
parser.HTML.size.bytes,1776756014061000000,1776756067205000000,2868085
parser.XML.time.ns,1776756014061000000,1776756067205000000,4
parser.CSS.size.bytes,1776756014061000000,1776756067205000000,12584336
parser.Flow.JS.size.bytes,1776756014061000000,1776756067205000000,140172
LowMemory.gcOverloaded,1776756014061000000,1776756067205000000,0
lexer.HTML.size.bytes,1776756014061000000,1776756067205000000,2868085
lexer.Groovy.size.bytes,1776756014061000000,1776756067205000000,9019
lexer.TypeScript.time.ns,1776756014061000000,1776756067205000000,98976953
parser.XML.size.bytes,1776756014061000000,1776756067205000000,6675
lexer.SCSS.time.ns,1776756014061000000,1776756067205000000,17994531
lexer.ECMAScript.6.size.bytes,1776756014061000000,1776756067205000000,4207713
parser.TypeScript.time.ns,1776756014061000000,1776756067205000000,774836619
parser.Markdown.size.bytes,1776756014061000000,1776756067205000000,126984
parser.Groovy.size.bytes,1776756014061000000,1776756067205000000,9019
lexer.CSS.size.bytes,1776756014061000000,1776756067205000000,12584336
parser.TypeScript.size.bytes,1776756014061000000,1776756067205000000,3375955
parser.HTML.time.ns,1776756014061000000,1776756067205000000,293927379
lexer.TypeScript.size.bytes,1776756014061000000,1776756067205000000,3375955
lexer.Lombok.Config.time.ns,1776756014061000000,1776756067205000000,95500
parser.Flow.JS.time.ns,1776756014061000000,1776756067205000000,146501084
parser.ECMAScript.6.time.ns,1776756014061000000,1776756067205000000,1514252755
parser.CSS.time.ns,1776756014061000000,1776756067205000000,850219857
lexer.Flow.JS.size.bytes,1776756014061000000,1776756067205000000,140172
lexer.Markdown.time.ns,1776756014061000000,1776756067205000000,70827935
writeAction.wait.ms,1776756014061000000,1776756067205000000,202
writeAction.median.wait.ms,1776756014061000000,1776756067205000000,0
lexer.Markdown.size.bytes,1776756014061000000,1776756067205000000,126984
lexer.ECMAScript.6.time.ns,1776756014061000000,1776756067205000000,232438290
workspaceModel.workspaceFileIndexData.instances.count,1776756014061000000,1776756067205000000,1
workspaceModel.cachedValue.clear.count,1776756014061000000,1776756067205000000,2
workspaceModel.update.unloaded.entities.ms,1776756014061000000,1776756067205000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1776756014061000000,1776756067205000000,0
workspaceModel.full.replace.project.model.ms,1776756014061000000,1776756067205000000,64
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1776756014061000000,1776756067205000000,120
workspaceModel.updates.ms,1776756014061000000,1776756067205000000,103
workspaceModel.cachedValue.total.get.count,1776756014061000000,1776756067205000000,4037
workspaceModel.workspaceFileIndexData.init.ms,1776756014061000000,1776756067205000000,2
workspaceModel.updates.count,1776756014061000000,1776756067205000000,6
workspaceModel.cachedValueWithParameters.clear.count,1776756014061000000,1776756067205000000,0
workspaceModel.replace.project.model.ms,1776756014061000000,1776756067205000000,24
workspaceModel.updates.precise.ms,1776756014061000000,1776756067205000000,3
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1776756014061000000,1776756067205000000,13
workspaceModel.to.snapshot.ms,1776756014061000000,1776756067205000000,1
workspaceModel.init.bridges.ms,1776756014061000000,1776756067205000000,18
workspaceModel.check.recursive.update.ms,1776756014061000000,1776756067205000000,0
workspaceModel.loading.total.ms,1776756014061000000,1776756067205000000,2
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1776756014061000000,1776756067205000000,378
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1776756014061000000,1776756067205000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1776756014061000000,1776756067205000000,39
workspaceModel.loading.from.cache.ms,1776756014061000000,1776756067205000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1776756014061000000,1776756067205000000,0
workspaceModel.collect.changes.ms,1776756014061000000,1776756067205000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1776756014061000000,1776756067205000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1776756014061000000,1776756067205000000,0
workspaceModel.initializing.ms,1776756014061000000,1776756067205000000,17
workspaceModel.cachedValueWithParameters.calculated.count,1776756014061000000,1776756067205000000,0
workspaceModel.pre.handlers.ms,1776756014061000000,1776756067205000000,0
workspaceModel.cachedValue.from.cache.count,1776756014061000000,1776756067205000000,4005
workspaceModel.on.changed.ms,1776756014061000000,1776756067205000000,77
workspaceModel.workspaceFileIndexData.processFileSets.ms,1776756014061000000,1776756067205000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1776756014061000000,1776756067205000000,13
workspaceModel.cachedValue.calculated.count,1776756014061000000,1776756067205000000,32
workspaceModel.on.before.changed.ms,1776756014061000000,1776756067205000000,71
workspaceModel.cachedValueWithParameters.total.get.count,1776756014061000000,1776756067205000000,0
VFS.fileChildByName,1776756014061000000,1776756067205000000,19228
VFS.fileByIdCache.misses,1776756014061000000,1776756067205000000,12
VFS.folderCaseSensitivityReads,1776756014061000000,1776756067205000000,904
VFS.fileByIdCache.hits,1776756014061000000,1776756067205000000,1
VFS.invertedFileNameIndex.requests,1776756014061000000,1776756067205000000,12
VFS.rootsCount,1776756014061000000,1776756067205000000,0.0
cacheStateStorage.get.duration,1776756014061000000,1776756067205000000,0
cacheStateStorage.get.counter,1776756014061000000,1776756067205000000,17
cacheStateStorage.set.duration,1776756014061000000,1776756067205000000,72
cacheStateStorage.set.counter,1776756014061000000,1776756067205000000,3
Indexes.stubs.lookupDuration90PMs,1776756014061000000,1776756067205000000,0.0
Indexing.writesQueuedMin,1776756014061000000,1776756067205000000,9223372036854775807
Indexes.entries.lookups,1776756014061000000,1776756067205000000,11
Indexing.writer_0.totalTimeSpentWritingMs,1776756014061000000,1776756067205000000,5658
Indexes.entries.lookupDuration90PMs,1776756014061000000,1776756067205000000,0.0
Indexes.stubs.lookupDurationMaxMs,1776756014061000000,1776756067205000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1776756014061000000,1776756067205000000,2620
Indexing.writesQueuedMax,1776756014061000000,1776756067205000000,0
Indexes.allKeys.lookupDurationMaxMs,1776756014061000000,1776756067205000000,0.0
Indexes.allKeys.lookupDuration90PMs,1776756014061000000,1776756067205000000,0.0
Indexes.stubs.lookupDurationAvgMs,1776756014061000000,1776756067205000000,0.0
Indexes.stubs.lookups,1776756014061000000,1776756067205000000,2603
Indexing.writer_1.totalTimeSpentWritingMs,1776756014061000000,1776756067205000000,975
Indexes.allKeys.lookupDurationAvgMs,1776756014061000000,1776756067205000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1776756014061000000,1776756067205000000,2726
Indexing.cache.totalCacheAccesses,1776756014061000000,1776756067205000000,10902146
Indexing.cache.totalCacheEvicted,1776756014061000000,1776756067205000000,2263562
Indexing.cache.totalCacheMisses,1776756014061000000,1776756067205000000,2263562
Indexes.entries.lookupDurationMaxMs,1776756014061000000,1776756067205000000,0.0
Indexes.allKeys.lookups,1776756014061000000,1776756067205000000,1
Indexes.entries.lookupDurationAvgMs,1776756014061000000,1776756067205000000,0.0
Indexing.totalTimeIndexersSleptMs,1776756014061000000,1776756067205000000,14255
jps.global.initialize.library.bridges.ms,1776756014061000000,1776756067205000000,0
jps.save.global.entities.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1776756014061000000,1776756067205000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1776756014061000000,1776756067205000000,0
jps.module.iml.entities.serializer.save.entities.ms,1776756014061000000,1776756067205000000,0
jps.modifiable.module.model.bridge.load.module.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1776756014061000000,1776756067205000000,6
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1776756014061000000,1776756067205000000,2
jps.global.handle.changed.events.ms,1776756014061000000,1776756067205000000,0
jps.reload.project.entities.ms,1776756014061000000,1776756067205000000,0
workspaceModel.moduleBridge.update.option.ms,1776756014061000000,1776756067205000000,0
jps.global.get.library.by.name.ms,1776756014061000000,1776756067205000000,0
jps.apply.loaded.storage.ms,1776756014061000000,1776756067205000000,68
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776756014061000000,1776756067205000000,4
workspaceModel.moduleBridge.before.changed.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1776756014061000000,1776756067205000000,44
jps.modifiable.module.model.bridge.new.module.ms,1776756014061000000,1776756067205000000,7
workspaceModel.global.updates.count,1776756014061000000,1776756067205000000,3
workspaceModel.sync.entities.ms,1776756014061000000,1776756067205000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1776756014061000000,1776756067205000000,4
workspaceModel.mutableEntityStorage.instances.count,1776756014061000000,1776756067205000000,57
jps.load.initial.state.ms,1776756014061000000,1776756067205000000,14
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1776756014061000000,1776756067205000000,1
workspaceModel.orphan.listener.update.ms,1776756014061000000,1776756067205000000,2
jps.artifact.entities.serializer.load.entities.ms,1776756014061000000,1776756067205000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1776756014061000000,1776756067205000000,3
jps.modifiable.module.model.bridge.disposing.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.entities.ms,1776756014061000000,1776756067205000000,2
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1776756014061000000,1776756067205000000,2
jps.global.initialize.library.bridges.after.loading.ms,1776756014061000000,1776756067205000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1776756014061000000,1776756067205000000,0
jps.facet.change.listener.before.change.events.ms,1776756014061000000,1776756067205000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1776756014061000000,1776756067205000000,19
workspaceModel.moduleManagerBridge.load.module.ms,1776756014061000000,1776756067205000000,0
jps.global.handle.before.change.events.ms,1776756014061000000,1776756067205000000,0
jps.storage.jps.conf.reader.load.component.ms,1776756014061000000,1776756067205000000,10
jps.project.serializers.save.ms,1776756014061000000,1776756067205000000,0
jps.global.get.libraries.ms,1776756014061000000,1776756067205000000,0
jps.library.entities.serializer.load.entities.ms,1776756014061000000,1776756067205000000,2
jps.library.entities.serializer.save.entities.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1776756014061000000,1776756067205000000,7
workspaceModel.moduleManagerBridge.load.all.modules.ms,1776756014061000000,1776756067205000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1776756014061000000,1776756067205000000,5
workspaceModel.global.updates.ms,1776756014061000000,1776756067205000000,20
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1776756014061000000,1776756067205000000,0
workspaceModel.save.cache.to.file.ms,1776756014061000000,1776756067205000000,107
jps.modifiable.module.model.bridge.renaming.ms,1776756014061000000,1776756067205000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1776756014061000000,1776756067205000000,0
workspaceModel.load.cache.metadata.from.file.ms,1776756014061000000,1776756067205000000,0
jps.save.changed.project.entities.ms,1776756014061000000,1776756067205000000,0
