# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookups,1776892937691000000,1776895031509000000,0
Indexes.entries.lookupDuration90PMs,1776892937691000000,1776895031509000000,0.0
Indexes.entries.lookupDurationMaxMs,1776892937691000000,1776895031509000000,0.0
Indexing.writesQueuedMin,1776892937691000000,1776895031509000000,9223372036854775807
Indexes.allKeys.lookupDurationAvgMs,1776892937691000000,1776895031509000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1776892937691000000,1776895031509000000,0
Indexes.entries.lookupDurationAvgMs,1776892937691000000,1776895031509000000,0.0
Indexing.cache.totalCacheEvicted,1776892937691000000,1776895031509000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1776892937691000000,1776895031509000000,0
Indexes.allKeys.lookupDurationMaxMs,1776892937691000000,1776895031509000000,0.0
Indexes.allKeys.lookups,1776892937691000000,1776895031509000000,0
Indexing.cache.totalCacheAccesses,1776892937691000000,1776895031509000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1776892937691000000,1776895031509000000,0
Indexes.allKeys.lookupDuration90PMs,1776892937691000000,1776895031509000000,0.0
Indexing.totalTimeIndexersSleptMs,1776892937691000000,1776895031509000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1776892937691000000,1776895031509000000,0
Indexes.stubs.lookupDurationAvgMs,1776892937691000000,1776895031509000000,0.0
Indexing.writesQueuedMax,1776892937691000000,1776895031509000000,0
Indexes.stubs.lookupDurationMaxMs,1776892937691000000,1776895031509000000,0.0
Indexes.entries.lookups,1776892937691000000,1776895031509000000,0
Indexing.cache.totalCacheMisses,1776892937691000000,1776895031509000000,0
Indexes.stubs.lookupDuration90PMs,1776892937691000000,1776895031509000000,0.0
cacheStateStorage.get.duration,1776892937691000000,1776895031509000000,0
cacheStateStorage.get.counter,1776892937691000000,1776895031509000000,0
cacheStateStorage.set.duration,1776892937691000000,1776895031509000000,0
cacheStateStorage.set.counter,1776892937691000000,1776895031509000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1776892937691000000,1776895031509000000,0
VFS.contentStorage.recordsStoredCompressed,1776892937691000000,1776895031509000000,0
VFS.rootsCount,1776892937691000000,1776895031509000000,5.0
VFS.fileByIdCache.misses,1776892937691000000,1776895031509000000,0
VFS.folderCaseSensitivityReads,1776892937691000000,1776895031509000000,0
VFS.contentStorage.recordsReadDecompressed,1776892937691000000,1776895031509000000,0
VFS.contentStorage.recordsUncompressedSize,1776892937691000000,1776895031509000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1776892937691000000,1776895031509000000,0
VFS.cache.segments,1776892937691000000,1776895031509000000,1.0
VFS.fileChildByName,1776892937691000000,1776895031509000000,0
