# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.getArtifacts.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactManagerBridge.commit.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1775498952783000000,1775499012886000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775498952783000000,1775499012886000000,0
FilePageCache.pageHits,1775498952783000000,1775499012886000000,442236
FilePageCache.pageLoads,1775498952783000000,1775499012886000000,554
FilePageCache.uncachedFileAccess,1775498952783000000,1775499012886000000,1123
StreamlinedBlobStorage.recordsAllocated,1775498952783000000,1775499012886000000,34001
FilePageCache.totalPageDisposalsUs,1775498952783000000,1775499012886000000,1015
DirectByteBufferAllocator.hits,1775498952783000000,1775499012886000000,3
FilePageCache.capacityInBytes,1775498952783000000,1775499012886000000,629145600
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1775498952783000000,1775499012886000000,503355
StreamlinedBlobStorage.recordsRelocated,1775498952783000000,1775499012886000000,0
StreamlinedBlobStorage.recordsDeleted,1775498952783000000,1775499012886000000,4
MappedFileStorage.totalPagesMapped,1775498952783000000,1775499012886000000,16
MappedFileStorage.totalTimeSpentOnMappingUs,1775498952783000000,1775499012886000000,62043
FileChannelInterruptsRetryer.totalRetriedAttempts,1775498952783000000,1775499012886000000,0
StorageLockContext.competingThreads.90P,1775498952783000000,1775499012886000000,0
FilePageCache.maxCacheSizeInBytes,1775498952783000000,1775499012886000000,577765376
FilePageCache.totalPageLoadsUs,1775498952783000000,1775499012886000000,117334
MappedFileStorage.totalBytesMapped,1775498952783000000,1775499012886000000,202637312
DirectByteBufferAllocator.disposed,1775498952783000000,1775499012886000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775498952783000000,1775499012886000000,577765376
StorageLockContext.competingThreads.max,1775498952783000000,1775499012886000000,0
DirectByteBufferAllocator.reclaimed,1775498952783000000,1775499012886000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1775498952783000000,1775499012886000000,0
FilePageCache.pageFastCacheHits,1775498952783000000,1775499012886000000,5741272
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1775498952783000000,1775499012886000000,2426297
MappedFileStorage.storages,1775498952783000000,1775499012886000000,16
