# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.GC.collections,1775114904349000000,1775114964450000000,52
JVM.maxThreadCount,1775114904349000000,1775114964450000000,210
JVM.newThreadsCount,1775114904349000000,1775114964450000000,430
JVM.usedHeapBytes,1775114904349000000,1775114964450000000,508984640
MEM.ramPlusSwapMinusFileMappingsBytes,1775114904349000000,1775114964450000000,2581467136
JVM.committedHeapBytes,1775114904349000000,1775114964450000000,1442840576
MEM.ramMinusFileMappingsBytes,1775114904349000000,1775114964450000000,2581467136
JVM.threadCount,1775114904349000000,1775114964450000000,165
JVM.maxHeapBytes,1775114904349000000,1775114964450000000,28840034304
JVM.totalTimeToSafepointsMs,1775114904349000000,1775114964450000000,102
JVM.totalTimeAtSafepointsMs,1775114904349000000,1775114964450000000,658
JVM.totalDirectByteBuffersBytes,1775114904349000000,1775114964450000000,577929217
JVM.totalBytesAllocated,1775114904349000000,1775114964450000000,10210566368
JVM.totalSafepointCount,1775114904349000000,1775114964450000000,129
OS.loadAverage,1775114904349000000,1775114964450000000,5.501953125
MEM.ramBytes,1775114904349000000,1775114964450000000,3280687104
JVM.totalCpuTimeMs,1775114904349000000,1775114964450000000,103040
JVM.usedNativeBytes,1775114904349000000,1775114964450000000,347592048
MEM.fileMappingsRamBytes,1775114904349000000,1775114964450000000,699219968
JVM.GC.collectionTimesMs,1775114904349000000,1775114964450000000,578
FlushQueue.queueSizeMax,1775114904349000000,1775114964450000000,0
FlushQueue.executionTimeAvgNs,1775114904349000000,1775114964450000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1775114904349000000,1775114964450000000,15
FlushQueue.tasksExecuted,1775114904349000000,1775114964450000000,0
FlushQueue.waitingTimeAvgNs,1775114904349000000,1775114964450000000,0.0
AWTEventQueue.dispatchTime90PNs,1775114904349000000,1775114964450000000,0
FlushQueue.queueSize90P,1775114904349000000,1775114964450000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775114904349000000,1775114964450000000,111596
FlushQueue.queueSizeAvg,1775114904349000000,1775114964450000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1775114904349000000,1775114964450000000,1688577606
AWTEventQueue.dispatchTimeAvgNs,1775114904349000000,1775114964450000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1775114904349000000,1775114964450000000,511330
AWTEventQueue.dispatchTimeMaxNs,1775114904349000000,1775114964450000000,0
AWTEventQueue.eventsDispatched,1775114904349000000,1775114964450000000,0
NonBlockingReadAction.failedExecutionsCount,1775114904349000000,1775114964450000000,6
WriteAction.executionsCount,1775114904349000000,1775114964450000000,24
ReadAction.executionsCount,1775114904349000000,1775114964450000000,418228
FlushQueue.waitingTime90PNs,1775114904349000000,1775114964450000000,0
FlushQueue.executionTimeMaxNs,1775114904349000000,1775114964450000000,0
FlushQueue.executionTime90PNs,1775114904349000000,1775114964450000000,0
FlushQueue.waitingTimeMaxNs,1775114904349000000,1775114964450000000,0
Indexes.entries.lookupDuration90PMs,1775114904349000000,1775114964450000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775114904349000000,1775114964450000000,0.0
Indexing.cache.totalCacheEvicted,1775114904349000000,1775114964450000000,2281095
Indexing.writesQueuedMin,1775114904349000000,1775114964450000000,9223372036854775807
Indexing.writer_2.totalTimeSpentWritingMs,1775114904349000000,1775114964450000000,3053
Indexing.writer_0.totalTimeSpentWritingMs,1775114904349000000,1775114964450000000,6219
