# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookups,1776838517394000000,1776838577409000000,0
Indexes.entries.lookupDuration90PMs,1776838517394000000,1776838577409000000,0.0
Indexes.entries.lookupDurationMaxMs,1776838517394000000,1776838577409000000,0.0
Indexing.writesQueuedMin,1776838517394000000,1776838577409000000,9223372036854775807
Indexes.allKeys.lookupDurationAvgMs,1776838517394000000,1776838577409000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1776838517394000000,1776838577409000000,0
Indexes.entries.lookupDurationAvgMs,1776838517394000000,1776838577409000000,0.0
Indexing.cache.totalCacheEvicted,1776838517394000000,1776838577409000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1776838517394000000,1776838577409000000,0
Indexes.allKeys.lookupDurationMaxMs,1776838517394000000,1776838577409000000,0.0
Indexes.allKeys.lookups,1776838517394000000,1776838577409000000,0
Indexing.cache.totalCacheAccesses,1776838517394000000,1776838577409000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1776838517394000000,1776838577409000000,0
Indexes.allKeys.lookupDuration90PMs,1776838517394000000,1776838577409000000,0.0
Indexing.totalTimeIndexersSleptMs,1776838517394000000,1776838577409000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1776838517394000000,1776838577409000000,0
Indexes.stubs.lookupDurationAvgMs,1776838517394000000,1776838577409000000,0.0
Indexing.writesQueuedMax,1776838517394000000,1776838577409000000,0
Indexes.stubs.lookupDurationMaxMs,1776838517394000000,1776838577409000000,0.0
Indexes.entries.lookups,1776838517394000000,1776838577409000000,0
Indexing.cache.totalCacheMisses,1776838517394000000,1776838577409000000,0
Indexes.stubs.lookupDuration90PMs,1776838517394000000,1776838577409000000,0.0
cacheStateStorage.get.duration,1776838517394000000,1776838577409000000,0
cacheStateStorage.get.counter,1776838517394000000,1776838577409000000,0
cacheStateStorage.set.duration,1776838517394000000,1776838577409000000,0
cacheStateStorage.set.counter,1776838517394000000,1776838577409000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsStoredCompressed,1776838517394000000,1776838577409000000,0
VFS.rootsCount,1776838517394000000,1776838577409000000,5.0
VFS.fileByIdCache.misses,1776838517394000000,1776838577409000000,0
VFS.folderCaseSensitivityReads,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsReadDecompressed,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsUncompressedSize,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1776838517394000000,1776838577409000000,0
VFS.cache.segments,1776838517394000000,1776838577409000000,1.0
VFS.fileChildByName,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsStored,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsStoredSize,1776838517394000000,1776838577409000000,0
VFS.cache.segmentsCreated,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsReadSize,1776838517394000000,1776838577409000000,0
VFS.invertedFileNameIndex.requests,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsRead,1776838517394000000,1776838577409000000,0
VFS.contentStorage.recordsDeduplicated,1776838517394000000,1776838577409000000,0
FileNameCache.queries,1776838517394000000,1776838577409000000,0
VFS.cache.filesCreated,1776838517394000000,1776838577409000000,0
VFS.cache.directoriesCreated,1776838517394000000,1776838577409000000,0
VFS.fileByIdCache.hits,1776838517394000000,1776838577409000000,0
FileNameCache.totalMisses,1776838517394000000,1776838577409000000,0
MappedFileStorage.totalPagesMapped,1776838517394000000,1776838577409000000,6
FilePageCache.pageLoadsAboveSizeThreshold,1776838517394000000,1776838577409000000,0
StorageLockContext.competingThreads.max,1776838517394000000,1776838577409000000,0
FilePageCache.uncachedFileAccess,1776838517394000000,1776838577409000000,0
StorageLockContext.competingThreads.avg,1776838517394000000,1776838577409000000,0.0
FilePageCache.totalPageLoadsUs,1776838517394000000,1776838577409000000,0
DirectByteBufferAllocator.hits,1776838517394000000,1776838577409000000,0
FilePageCache.disposedBuffers,1776838517394000000,1776838577409000000,0
FilePageCache.pageLoads,1776838517394000000,1776838577409000000,0
MappedFileStorage.storages,1776838517394000000,1776838577409000000,6
DirectByteBufferAllocator.misses,1776838517394000000,1776838577409000000,0
DirectByteBufferAllocator.reclaimed,1776838517394000000,1776838577409000000,0
FilePageCache.pageHits,1776838517394000000,1776838577409000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1776838517394000000,1776838577409000000,86322
FilePageCache.maxRegisteredFiles,1776838517394000000,1776838577409000000,785
FilePageCache.totalPageDisposalsUs,1776838517394000000,1776838577409000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1776838517394000000,1776838577409000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1776838517394000000,1776838577409000000,0
