# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.totalBytesAllocated,1776754997886000000,1776755054778000000,11577480712
MEM.ramBytes,1776754997886000000,1776755054778000000,3476025344
JVM.GC.collections,1776754997886000000,1776755054778000000,59
JVM.totalCpuTimeMs,1776754997886000000,1776755054778000000,125480
JVM.usedNativeBytes,1776754997886000000,1776755054778000000,366716616
MEM.fileMappingsRamBytes,1776754997886000000,1776755054778000000,735035392
MEM.ramPlusSwapMinusFileMappingsBytes,1776754997886000000,1776755054778000000,2740989952
JVM.threadCount,1776754997886000000,1776755054778000000,137
JVM.newThreadsCount,1776754997886000000,1776755054778000000,415
JVM.committedHeapBytes,1776754997886000000,1776755054778000000,1577058304
JVM.GC.collectionTimesMs,1776754997886000000,1776755054778000000,581
OS.loadAverage,1776754997886000000,1776755054778000000,4.1552734375
MEM.ramMinusFileMappingsBytes,1776754997886000000,1776755054778000000,2740989952
JVM.maxHeapBytes,1776754997886000000,1776755054778000000,28840034304
JVM.totalTimeToSafepointsMs,1776754997886000000,1776755054778000000,61
JVM.totalSafepointCount,1776754997886000000,1776755054778000000,93
JVM.maxThreadCount,1776754997886000000,1776755054778000000,218
JVM.totalTimeAtSafepointsMs,1776754997886000000,1776755054778000000,648
JVM.totalDirectByteBuffersBytes,1776754997886000000,1776755054778000000,44056577
JVM.usedHeapBytes,1776754997886000000,1776755054778000000,973695768
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1776754997886000000,1776755054778000000,0
workspaceModel.updates.ms,1776754997886000000,1776755054778000000,99
workspaceModel.cachedValueWithParameters.total.get.count,1776754997886000000,1776755054778000000,0
workspaceModel.cachedValue.from.cache.count,1776754997886000000,1776755054778000000,3854
workspaceModel.full.replace.project.model.ms,1776754997886000000,1776755054778000000,52
workspaceModel.updates.precise.ms,1776754997886000000,1776755054778000000,4
workspaceModel.cachedValueWithParameters.from.cache.count,1776754997886000000,1776755054778000000,0
workspaceModel.initializing.ms,1776754997886000000,1776755054778000000,13
workspaceModel.entityStorageSnapshotImpl.instances.count,1776754997886000000,1776755054778000000,39
workspaceModel.cachedValue.clear.count,1776754997886000000,1776755054778000000,2
workspaceModel.cachedValueWithParameters.calculated.count,1776754997886000000,1776755054778000000,0
workspaceModel.collect.changes.ms,1776754997886000000,1776755054778000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1776754997886000000,1776755054778000000,0
workspaceModel.workspaceFileIndexData.instances.count,1776754997886000000,1776755054778000000,1
workspaceModel.on.before.changed.ms,1776754997886000000,1776755054778000000,67
workspaceModel.workspaceFileIndexData.processFileSets.ms,1776754997886000000,1776755054778000000,0
workspaceModel.check.recursive.update.ms,1776754997886000000,1776755054778000000,0
workspaceModel.updates.count,1776754997886000000,1776755054778000000,6
workspaceModel.to.snapshot.ms,1776754997886000000,1776755054778000000,0
workspaceModel.replace.project.model.ms,1776754997886000000,1776755054778000000,25
workspaceModel.workspaceFileIndexData.markDirty.ms,1776754997886000000,1776755054778000000,0
workspaceModel.cachedValueWithParameters.clear.count,1776754997886000000,1776755054778000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1776754997886000000,1776755054778000000,20
workspaceModel.on.changed.ms,1776754997886000000,1776755054778000000,66
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1776754997886000000,1776755054778000000,441
workspaceModel.loading.total.ms,1776754997886000000,1776755054778000000,2
workspaceModel.workspaceFileIndexData.init.ms,1776754997886000000,1776755054778000000,2
workspaceModel.update.unloaded.entities.ms,1776754997886000000,1776755054778000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1776754997886000000,1776755054778000000,23
workspaceModel.pre.handlers.ms,1776754997886000000,1776755054778000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1776754997886000000,1776755054778000000,0
workspaceModel.loading.from.cache.ms,1776754997886000000,1776755054778000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1776754997886000000,1776755054778000000,14
workspaceModel.cachedValue.calculated.count,1776754997886000000,1776755054778000000,29
workspaceModel.cachedValue.total.get.count,1776754997886000000,1776755054778000000,3883
workspaceModel.init.bridges.ms,1776754997886000000,1776755054778000000,14
Indexes.entries.lookupDuration90PMs,1776754997886000000,1776755054778000000,0.0
Indexes.entries.lookups,1776754997886000000,1776755054778000000,11
Indexing.writer_2.totalTimeSpentWritingMs,1776754997886000000,1776755054778000000,3889
Indexing.cache.totalCacheEvicted,1776754997886000000,1776755054778000000,2274252
Indexes.stubs.lookupDuration90PMs,1776754997886000000,1776755054778000000,0.0
Indexes.allKeys.lookupDuration90PMs,1776754997886000000,1776755054778000000,0.0
Indexes.stubs.lookupDurationMaxMs,1776754997886000000,1776755054778000000,0.0
Indexing.writesQueuedMin,1776754997886000000,1776755054778000000,9223372036854775807
Indexing.writesQueuedMax,1776754997886000000,1776755054778000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1776754997886000000,1776755054778000000,7543
Indexes.entries.lookupDurationAvgMs,1776754997886000000,1776755054778000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1776754997886000000,1776755054778000000,789
Indexes.stubs.lookupDurationAvgMs,1776754997886000000,1776755054778000000,0.0
Indexes.stubs.lookups,1776754997886000000,1776755054778000000,2603
Indexes.allKeys.lookupDurationAvgMs,1776754997886000000,1776755054778000000,0.0
Indexing.cache.totalCacheAccesses,1776754997886000000,1776755054778000000,10878838
Indexing.totalTimeIndexersSleptMs,1776754997886000000,1776755054778000000,19985
Indexes.allKeys.lookupDurationMaxMs,1776754997886000000,1776755054778000000,0.0
Indexes.allKeys.lookups,1776754997886000000,1776755054778000000,1
Indexing.writer_3.totalTimeSpentWritingMs,1776754997886000000,1776755054778000000,3410
Indexes.entries.lookupDurationMaxMs,1776754997886000000,1776755054778000000,0.0
Indexing.cache.totalCacheMisses,1776754997886000000,1776755054778000000,2274252
VFS.folderCaseSensitivityReads,1776754997886000000,1776755054778000000,905
VFS.fileByIdCache.hits,1776754997886000000,1776755054778000000,1
VFS.fileByIdCache.misses,1776754997886000000,1776755054778000000,12
VFS.fileChildByName,1776754997886000000,1776755054778000000,19175
VFS.rootsCount,1776754997886000000,1776755054778000000,0.0
VFS.invertedFileNameIndex.requests,1776754997886000000,1776755054778000000,12
StorageLockContext.competingThreads.90P,1776754997886000000,1776755054778000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1776754997886000000,1776755054778000000,44040192
FilePageCache.capacityInBytes,1776754997886000000,1776755054778000000,629145600
MappedFileStorage.storages,1776754997886000000,1776755054778000000,0
MappedFileStorage.totalBytesMapped,1776754997886000000,1776755054778000000,0
FilePageCache.pageFastCacheHits,1776754997886000000,1776755054778000000,5662115
StorageLockContext.competingThreads.max,1776754997886000000,1776755054778000000,0
DirectByteBufferAllocator.reclaimed,1776754997886000000,1776755054778000000,43
StorageLockContext.competingThreads.avg,1776754997886000000,1776755054778000000,0.0
FilePageCache.disposedBuffers,1776754997886000000,1776755054778000000,544
